tahun,provinsi,kabupaten_kota,lembar_kerja,pelabuhan,wpp,jenis_kapal,jenis_api,kelompok,jenis_ikan,produksi,nilai_produksi_rp
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,KM_0010_0020,PUKAT CINCIN PELAGIS KECIL DENGAN SATU KAPAL,JULUNG-JULUNG,JULUNG-JULUNG,0.70,7000
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,KM_0010_0020,PUKAT CINCIN PELAGIS KECIL DENGAN SATU KAPAL,KEMBUNG,KEMBUNG LELAKI,10.34,413400
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,KM_0010_0020,PUKAT CINCIN PELAGIS KECIL DENGAN SATU KAPAL,KUWE,KUWE,1.28,51000
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,KM_0010_0020,PUKAT CINCIN PELAGIS KECIL DENGAN SATU KAPAL,LAYANG,LAYANG BENGGOL,7.87,110980
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,KM_0010_0020,PUKAT CINCIN PELAGIS KECIL DENGAN SATU KAPAL,LAYUR,LAYUR,1.05,31350
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,KM_0010_0020,PUKAT CINCIN PELAGIS KECIL DENGAN SATU KAPAL,LEMURU,LEMURU,4.81,28860
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,KM_0010_0020,PUKAT CINCIN PELAGIS KECIL DENGAN SATU KAPAL,LEMURU,SIRO,1.89,32130
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,KM_0010_0020,PUKAT CINCIN PELAGIS KECIL DENGAN SATU KAPAL,LEMURU,TEMBANG,4.27,42700
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,KM_0010_0020,PUKAT CINCIN PELAGIS KECIL DENGAN SATU KAPAL,SELAR,SELAR HIJAU,6.63,165625
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,KM_0010_0020,PUKAT CINCIN PELAGIS KECIL DENGAN SATU KAPAL,SELAR,SELAR KUNING,6.22,186600
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,KM_0010_0020,PUKAT CINCIN PELAGIS KECIL DENGAN SATU KAPAL,SELAR,TETENGKEK,4.91,55480
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,KM_0010_0020,PUKAT CINCIN PELAGIS KECIL DENGAN SATU KAPAL,TENGGIRI,TENGGIRI BATANG; TENGGIRI INDIA,2.38,119000
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,KM_0010_0020,PUKAT CINCIN PELAGIS KECIL DENGAN SATU KAPAL,TENGGIRI,TENGGIRI PAPAN,1.15,51525
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,KM_0010_0020,PUKAT CINCIN PELAGIS KECIL DENGAN SATU KAPAL,TONGKOL,TONGKOL KOMO,7.15,71500
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,KM_0010_0020,PUKAT CINCIN PELAGIS KECIL DENGAN SATU KAPAL,TONGKOL,TONGKOL LISONG,6.15,73800
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,KM_0010_0020,PUKAT CINCIN PELAGIS KECIL DENGAN SATU KAPAL,TUNA,TUNA SIRIP KUNING; MADIDIHANG,5.13,179550
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,KM_0030_0050,PUKAT CINCIN PELAGIS BESAR DENGAN SATU KAPAL,CAKALANG,CAKALANG,143.60,2831200
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,KM_0030_0050,PUKAT CINCIN PELAGIS BESAR DENGAN SATU KAPAL,MARLIN,MARLIN HITAM,25.00,1000000
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,KM_0030_0050,PUKAT CINCIN PELAGIS BESAR DENGAN SATU KAPAL,TENGGIRI,TENGGIRI BATANG; TENGGIRI INDIA,21.50,1075000
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,KM_0030_0050,PUKAT CINCIN PELAGIS BESAR DENGAN SATU KAPAL,TONGKOL,TONGKOL KOMO,13.35,226950
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,KM_0030_0050,PUKAT CINCIN PELAGIS BESAR DENGAN SATU KAPAL,TONGKOL,TONGKOL LISONG,15.85,237750
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,KM_0030_0050,PUKAT CINCIN PELAGIS BESAR DENGAN SATU KAPAL,TUNA,TUNA SIRIP KUNING; MADIDIHANG,83.70,2929500
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",BIJI NANGKA,KUNIRAN; BIJI NANGKA,8.83,220750
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",JULUNG-JULUNG,JULUNG-JULUNG,1.98,19800
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",KEMBUNG,KEMBUNG LELAKI,38.61,1544400
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",KURISI,KURISI,10.15,355250
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",KUWE,KUWE,25.56,949400
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",LAYANG,LAYANG BENGGOL,32.26,464150
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",LAYUR,LAYUR,17.09,512700
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",LEMURU,LEMURU,24.00,144000
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",LEMURU,SIRO,13.45,220070
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",LEMURU,TEMBANG,43.04,430400
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",PEPEREK,PETEK,5.12,25600
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",PISANG-PISANG,PISANG-PISANG,4.40,88000
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",SELAR,SELAR HIJAU,26.93,673250
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",SELAR,SELAR KUNING,28.94,868200
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",SELAR,TETENGKEK,35.15,397900
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",TENGGIRI,TENGGIRI BATANG; TENGGIRI INDIA,2.50,125000
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,MT_0005,PANCING ULUR,ALU-ALU,ALU-ALU BESAR; BARAKUDA BESAR,1.67,50040
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,MT_0005,PANCING ULUR,BIJI NANGKA,KUNIRAN; BIJI NANGKA,3.80,84800
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,MT_0005,PANCING ULUR,CAKALANG,CAKALANG,17.12,491520
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,MT_0005,PANCING ULUR,CUMI-CUMI,CUMI-CUMI,0.68,27080
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,MT_0005,PANCING ULUR,GURITA,GURITA,6.53,212225
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,MT_0005,PANCING ULUR,JULUNG-JULUNG,JULUNG-JULUNG,0.93,9330
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,MT_0005,PANCING ULUR,KAKAP,KAKAP,1.38,89700
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,MT_0005,PANCING ULUR,KAKAP,KAKAP JENAHA,1.44,86100
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,MT_0005,PANCING ULUR,KEMBUNG,KEMBUNG LELAKI,26.75,1070000
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,MT_0005,PANCING ULUR,KERAPU,KERAPU TUTUL,1.36,88400
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,MT_0005,PANCING ULUR,KURISI,KURISI,29.95,1048250
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,MT_0005,PANCING ULUR,KUWE,KUWE,15.46,587400
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,MT_0005,PANCING ULUR,LAYANG,LAYANG BENGGOL,24.87,359050
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,MT_0005,PANCING ULUR,LAYUR,LAYUR,8.78,263400
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,MT_0005,PANCING ULUR,LEMADANG,LEMADANG,0.64,7620
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,MT_0005,PANCING ULUR,LEMURU,SIRO,0.78,11625
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,MT_0005,PANCING ULUR,MARLIN,MARLIN HITAM,2.02,80800
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,MT_0005,PANCING ULUR,PISANG-PISANG,PISANG-PISANG,1.04,20800
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,MT_0005,PANCING ULUR,SELAR,SELAR HIJAU,9.11,227750
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,MT_0005,PANCING ULUR,SELAR,SELAR KUNING,10.80,324000
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,MT_0005,PANCING ULUR,SELAR,TETENGKEK,5.79,59830
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,MT_0005,PANCING ULUR,TENGGIRI,TENGGIRI BATANG; TENGGIRI INDIA,0.85,42250
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,MT_0005,PANCING ULUR,TENGGIRI,TENGGIRI PAPAN,1.93,86850
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,MT_0005,PANCING ULUR,TONGKOL,TONGKOL KOMO,1.78,30175
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,MT_0005,PANCING ULUR,TONGKOL,TONGKOL LISONG,1.53,22920
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,PTM,PANCING ULUR,ALU-ALU,ALU-ALU BESAR; BARAKUDA BESAR,0.13,3930
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,PTM,PANCING ULUR,BIJI NANGKA,KUNIRAN; BIJI NANGKA,0.33,6955
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,PTM,PANCING ULUR,CAKALANG,CAKALANG,0.16,2240
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,PTM,PANCING ULUR,CUMI-CUMI,CUMI-CUMI,0.43,17040
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,PTM,PANCING ULUR,GURITA,GURITA,1.87,60678
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,PTM,PANCING ULUR,JULUNG-JULUNG,JULUNG-JULUNG,0.19,1890
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,PTM,PANCING ULUR,KAKAP,KAKAP,0.36,23140
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,PTM,PANCING ULUR,KAKAP,KAKAP JENAHA,0.24,14520
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,PTM,PANCING ULUR,KEMBUNG,KEMBUNG LELAKI,2.13,85200
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,PTM,PANCING ULUR,KERAPU,KERAPU TUTUL,0.08,5265
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,PTM,PANCING ULUR,KURISI,KURISI,1.66,58135
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,PTM,PANCING ULUR,KUWE,KUWE,0.48,18545
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,PTM,PANCING ULUR,LAYANG,LAYANG BENGGOL,1.28,18425
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,PTM,PANCING ULUR,LAYUR,LAYUR,0.33,9900
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,PTM,PANCING ULUR,LEMURU,SIRO,0.24,3600
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,PTM,PANCING ULUR,PISANG-PISANG,PISANG-PISANG,0.20,3900
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,PTM,PANCING ULUR,SELAR,SELAR HIJAU,0.68,16875
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,PTM,PANCING ULUR,SELAR,SELAR KUNING,1.07,32010
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,PTM,PANCING ULUR,SELAR,TETENGKEK,0.35,3726
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,PTM,PANCING ULUR,TENGGIRI,TENGGIRI BATANG; TENGGIRI INDIA,0.07,3300
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,PTM,PANCING ULUR,TONGKOL,TONGKOL KOMO,0.33,5644
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LABUHANHAJI,WPP-RI-572,PTM,PANCING ULUR,TONGKOL,TONGKOL LISONG,0.34,5160
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0005,PANCING ULUR,ALU-ALU,ALU-ALU BESAR; BARAKUDA BESAR,17.20,602000
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0005,PANCING ULUR,BIJI NANGKA,KUNIRAN; BIJI NANGKA,20.14,386000
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0005,PANCING ULUR,CAKALANG,CAKALANG,126.10,2744200
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0005,PANCING ULUR,GURITA,GURITA,56.40,2256000
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0005,PANCING ULUR,HIU,HIU TIKUS,16.70,668000
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0005,PANCING ULUR,JULUNG-JULUNG,JULUNG-JULUNG,2.25,22500
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0005,PANCING ULUR,KAKAP,KAKAP,39.50,2567500
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0005,PANCING ULUR,KAKAP,KAKAP JENAHA,38.15,2289000
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0005,PANCING ULUR,KEMBUNG,KEMBUNG LELAKI,110.30,4412000
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0005,PANCING ULUR,KERAPU,KERAPU TUTUL,27.80,1807000
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0005,PANCING ULUR,KURISI,KURISI,295.30,10084000
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0005,PANCING ULUR,KUWE,KUWE,168.80,6393000
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0005,PANCING ULUR,LAYANG,LAYANG BENGGOL,19.90,298500
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0005,PANCING ULUR,LAYUR,LAYUR,16.40,355000
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0005,PANCING ULUR,LEMADANG,LEMADANG,31.50,315000
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0005,PANCING ULUR,MARLIN,MARLIN HITAM,25.00,1125000
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0005,PANCING ULUR,PISANG-PISANG,PISANG-PISANG,17.20,344000
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0005,PANCING ULUR,SELAR,SELAR HIJAU,40.14,1003500
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0005,PANCING ULUR,SELAR,SELAR KUNING,43.58,1307400
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0005,PANCING ULUR,SELAR,TETENGKEK,40.39,477900
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0005,PANCING ULUR,TENGGIRI,TENGGIRI BATANG; TENGGIRI INDIA,17.30,865000
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0005,PANCING ULUR,TONGKOL,TONGKOL KOMO,85.10,1291700
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0005,PANCING ULUR,TONGKOL,TONGKOL LISONG,68.80,893500
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0005,PANCING ULUR,TUNA,TUNA SIRIP KUNING; MADIDIHANG,42.45,1485750
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0005_0010,PANCING ULUR,ALU-ALU,ALU-ALU BESAR; BARAKUDA BESAR,11.15,390250
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0005_0010,PANCING ULUR,CAKALANG,CAKALANG,80.80,1520150
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0005_0010,PANCING ULUR,HIU,HIU TIKUS,12.45,498000
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0005_0010,PANCING ULUR,KAKAP,KAKAP,20.70,1345500
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0005_0010,PANCING ULUR,KAKAP,KAKAP JENAHA,20.20,1212000
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0005_0010,PANCING ULUR,KERAPU,KERAPU TUTUL,13.25,861250
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0005_0010,PANCING ULUR,KURISI,KURISI,7.30,219000
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0005_0010,PANCING ULUR,KUWE,KUWE,4.20,126000
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0005_0010,PANCING ULUR,LEMADANG,LEMADANG,8.80,88000
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0005_0010,PANCING ULUR,MARLIN,MARLIN HITAM,10.40,468000
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0005_0010,PANCING ULUR,TENGGIRI,TENGGIRI BATANG; TENGGIRI INDIA,17.75,887500
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0005_0010,PANCING ULUR,TONGKOL,TONGKOL KOMO,8.18,138975
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0005_0010,PANCING ULUR,TONGKOL,TONGKOL LISONG,8.80,132000
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0005_0010,PANCING ULUR,TUNA,TUNA SIRIP KUNING; MADIDIHANG,19.11,668850
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0010_0020,PANCING ULUR,TENGGIRI,TENGGIRI PAPAN,2.00,90000
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0010_0020,PUKAT CINCIN PELAGIS KECIL DENGAN SATU KAPAL,CAKALANG,CAKALANG,167.50,2680000
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0010_0020,PUKAT CINCIN PELAGIS KECIL DENGAN SATU KAPAL,JULUNG-JULUNG,JULUNG-JULUNG,0.70,7000
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0010_0020,PUKAT CINCIN PELAGIS KECIL DENGAN SATU KAPAL,KEMBUNG,KEMBUNG LELAKI,126.45,5058000
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0010_0020,PUKAT CINCIN PELAGIS KECIL DENGAN SATU KAPAL,KUWE,KUWE,56.36,1932900
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0010_0020,PUKAT CINCIN PELAGIS KECIL DENGAN SATU KAPAL,LAYANG,LAYANG BENGGOL,115.30,1814300
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0010_0020,PUKAT CINCIN PELAGIS KECIL DENGAN SATU KAPAL,LAYUR,LAYUR,16.29,347700
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0010_0020,PUKAT CINCIN PELAGIS KECIL DENGAN SATU KAPAL,LEMADANG,LEMADANG,25.20,252000
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0010_0020,PUKAT CINCIN PELAGIS KECIL DENGAN SATU KAPAL,LEMURU,LEMURU,36.30,290400
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0010_0020,PUKAT CINCIN PELAGIS KECIL DENGAN SATU KAPAL,LEMURU,SIRO,23.74,317550
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0010_0020,PUKAT CINCIN PELAGIS KECIL DENGAN SATU KAPAL,LEMURU,TEMBANG,49.92,465800
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0010_0020,PUKAT CINCIN PELAGIS KECIL DENGAN SATU KAPAL,PISANG-PISANG,PISANG-PISANG,12.90,258000
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0010_0020,PUKAT CINCIN PELAGIS KECIL DENGAN SATU KAPAL,SELAR,SELAR HIJAU,59.00,1475000
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0010_0020,PUKAT CINCIN PELAGIS KECIL DENGAN SATU KAPAL,SELAR,SELAR KUNING,74.00,2220000
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0010_0020,PUKAT CINCIN PELAGIS KECIL DENGAN SATU KAPAL,SELAR,TETENGKEK,39.63,508800
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0010_0020,PUKAT CINCIN PELAGIS KECIL DENGAN SATU KAPAL,TENGGIRI,TENGGIRI BATANG; TENGGIRI INDIA,18.20,910000
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0010_0020,PUKAT CINCIN PELAGIS KECIL DENGAN SATU KAPAL,TENGGIRI,TENGGIRI PAPAN,6.70,301500
2019,ACEH,ACEH SELATAN,PELABUHAN,PP. LHOK BENGKUANG,WPP-RI-572,KM_0010_0020,PUKAT CINCIN PELAGIS KECIL DENGAN SATU KAPAL,TONGKOL,TONGKOL KOMO,61.10,733200
