zona,tier,p,q,lat,lon,HE,FN_buruk
573-D,2,70,0.25,-9.0,121.5,-0.11805555555555536,0.13333333333333333
573-D,2,70,0.25,-9.0,122.0,0.1043900772486569,0.1590909090909091
573-D,2,70,0.25,-9.0,122.5,-0.17613219823463955,0.1951219512195122
573-D,2,70,0.25,-9.0,124.0,-0.6015406671913428,0.21739130434782608
573-D,2,70,0.25,-9.0,124.5,-0.12777474529648214,0.175
573-D,2,70,0.25,-9.5,119.5,-0.16316693147280636,0.2
573-D,2,70,0.25,-9.5,120.0,-0.4278201634877381,0.14634146341463414
573-D,2,70,0.25,-9.5,120.5,-0.4116021640635723,0.15789473684210525
573-D,2,70,0.25,-9.5,121.0,-0.2902125812173366,0.11904761904761904
573-D,2,70,0.25,-9.5,123.5,-0.4799534100975873,0.17777777777777778
573-D,2,70,0.25,-9.5,124.0,-0.6160672697933749,0.17391304347826086
573-D,2,70,0.25,-10.0,119.5,-0.22908874165320547,0.16666666666666666
573-D,2,70,0.25,-10.0,121.0,-0.3360657594009617,0.15
573-D,2,70,0.25,-10.0,123.5,-0.6491366978858171,0.1956521739130435
573-D,2,70,0.25,-10.5,119.5,-0.19215051742525202,0.21739130434782608
573-D,2,70,0.25,-10.5,120.0,-0.16439858883046,0.2222222222222222
573-D,2,70,0.25,-10.5,120.5,-0.08785074994285291,0.19148936170212766
573-D,2,70,0.25,-10.5,121.0,-0.20358545711785858,0.1956521739130435
573-D,2,71,0.25,-8.5,119.5,-0.26168486876372943,0.18421052631578946
573-D,2,71,0.25,-8.5,122.5,-0.4852185083422118,0.1111111111111111
573-D,2,71,0.25,-8.5,124.5,-0.13126842757881008,0.20454545454545456
573-D,2,71,0.25,-8.5,125.0,-0.43955378561963987,0.20454545454545456
573-D,2,71,0.25,-9.0,119.5,-0.12856303750708742,0.0975609756097561
573-D,2,71,0.25,-9.0,120.0,-0.2843655421233515,0.13333333333333333
573-D,2,71,0.25,-9.0,120.5,-0.28485046715439166,0.1111111111111111
573-D,2,71,0.25,-9.0,121.0,-0.16281282239780603,0.15384615384615385
573-D,2,71,0.25,-9.0,121.5,-0.0011606334572134003,0.13333333333333333
573-D,2,71,0.25,-9.0,122.0,0.18581493062804844,0.13636363636363635
573-D,2,71,0.25,-9.0,122.5,-0.05928915228195608,0.17073170731707318
573-D,2,71,0.25,-9.0,124.0,-0.48223853078872625,0.17391304347826086
573-D,2,71,0.25,-9.0,124.5,-0.057294764954135324,0.175
573-D,2,71,0.25,-9.5,119.5,-0.07858232948972521,0.2
573-D,2,71,0.25,-9.5,120.0,-0.3481190395095368,0.17073170731707318
573-D,2,71,0.25,-9.5,120.5,-0.3308833620785363,0.15789473684210525
573-D,2,71,0.25,-9.5,121.0,-0.14197305050284914,0.11904761904761904
573-D,2,71,0.25,-9.5,123.5,-0.2790793215961265,0.13333333333333333
573-D,2,71,0.25,-9.5,124.0,-0.35543536803828224,0.10869565217391304
573-D,2,71,0.25,-10.0,119.5,-0.15143207043036866,0.16666666666666666
573-D,2,71,0.25,-10.0,121.0,-0.1023541017643761,0.1
573-D,2,71,0.25,-10.0,123.5,-0.46259498073044925,0.17391304347826086
573-D,2,71,0.25,-10.5,119.5,-0.11214852995924973,0.1956521739130435
573-D,2,71,0.25,-10.5,120.0,-0.08505558144178926,0.2
573-D,2,71,0.25,-10.5,120.5,0.016496984403298498,0.1702127659574468
573-D,2,71,0.25,-10.5,121.0,-0.12652219701664014,0.17391304347826086
573-D,2,72,0.25,-8.5,119.5,-0.15588057952306533,0.21052631578947367
573-D,2,72,0.25,-8.5,122.5,-0.37977172976637763,0.15555555555555556
573-D,2,72,0.25,-8.5,124.5,-0.03525688612646105,0.25
573-D,2,72,0.25,-8.5,125.0,-0.3839711261161136,0.22727272727272727
573-D,2,72,0.25,-9.0,119.5,-0.0152520447762714,0.14634146341463414
573-D,2,72,0.25,-9.0,120.0,-0.11365610519296188,0.17777777777777778
573-D,2,72,0.25,-9.0,120.5,-0.18431751337069202,0.15555555555555556
573-D,2,72,0.25,-9.0,121.0,-0.09455825598727752,0.1794871794871795
573-D,2,72,0.25,-9.0,121.5,0.06525827258433403,0.13333333333333333
573-D,2,72,0.25,-9.0,122.0,0.24694006586064843,0.11363636363636363
573-D,2,72,0.25,-9.0,122.5,0.05765486101312223,0.14634146341463414
573-D,2,72,0.25,-9.0,124.0,-0.3818387039172155,0.21739130434782608
573-D,2,72,0.25,-9.0,124.5,0.02053471447079447,0.2
573-D,2,72,0.25,-9.5,119.5,0.017227735324729987,0.2
573-D,2,72,0.25,-9.5,120.0,-0.1895768051771114,0.21951219512195122
573-D,2,72,0.25,-9.5,120.5,-0.21685479986607947,0.21052631578947367
573-D,2,72,0.25,-9.5,121.0,-0.04753824879292856,0.14285714285714285
573-D,2,72,0.25,-9.5,123.5,-0.16958953205123106,0.13333333333333333
573-D,2,72,0.25,-9.5,124.0,-0.2351112686326644,0.13043478260869565
573-D,2,72,0.25,-10.0,119.5,-0.03703654482400731,0.19047619047619047
573-D,2,72,0.25,-10.0,121.0,0.009623128119046753,0.15
573-D,2,72,0.25,-10.0,123.5,-0.35819382411996514,0.17391304347826086
573-D,2,72,0.25,-10.5,119.5,-0.011464654429348853,0.1956521739130435
573-D,2,72,0.25,-10.5,120.0,0.012922185981495082,0.2
573-D,2,72,0.25,-10.5,120.5,0.13497705333122323,0.1702127659574468
573-D,2,72,0.25,-10.5,121.0,-0.015384196011371865,0.1956521739130435
573-D,2,73,0.25,-8.5,119.5,-0.21044228548135058,0.21052631578947367
573-D,2,73,0.25,-8.5,122.5,-0.5410952689235411,0.15555555555555556
573-D,2,73,0.25,-8.5,124.5,-0.10172531967124754,0.20454545454545456
573-D,2,73,0.25,-8.5,125.0,-0.6679618825472067,0.22727272727272727
573-D,2,73,0.25,-9.0,119.5,-0.04484960836041041,0.12195121951219512
573-D,2,73,0.25,-9.0,120.0,-0.043048407229451024,0.13333333333333333
573-D,2,73,0.25,-9.0,120.5,-0.2042617563710425,0.15555555555555556
573-D,2,73,0.25,-9.0,121.0,-0.187829788961541,0.20512820512820512
573-D,2,73,0.25,-9.0,121.5,-0.03362635791881052,0.15555555555555556
573-D,2,73,0.25,-9.0,122.0,0.20535426196215356,0.11363636363636363
573-D,2,73,0.25,-9.0,122.5,-0.061709232867692476,0.14634146341463414
573-D,2,73,0.25,-9.0,124.0,-0.5382561787250366,0.17391304347826086
573-D,2,73,0.25,-9.0,124.5,-0.008924861490669622,0.175
573-D,2,73,0.25,-9.5,119.5,-0.13217813785051025,0.2
573-D,2,73,0.25,-9.5,120.0,-0.1462397820163488,0.1951219512195122
573-D,2,73,0.25,-9.5,120.5,-0.23619028304336087,0.18421052631578946
573-D,2,73,0.25,-9.5,121.0,-0.13814968464366406,0.14285714285714285
573-D,2,73,0.25,-9.5,123.5,-0.4048676595171927,0.13333333333333333
573-D,2,73,0.25,-9.5,124.0,-0.5242983539116683,0.15217391304347827
573-D,2,73,0.25,-10.0,119.5,-0.20157895541221849,0.16666666666666666
573-D,2,73,0.25,-10.0,121.0,-0.09161674531186192,0.15
573-D,2,73,0.25,-10.0,123.5,-0.6030472574245727,0.15217391304347827
573-D,2,73,0.25,-10.5,119.5,-0.15923923257888806,0.17391304347826086
573-D,2,73,0.25,-10.5,120.0,-0.14409904812620633,0.17777777777777778
573-D,2,73,0.25,-10.5,120.5,0.03328796750540697,0.14893617021276595
573-D,2,73,0.25,-10.5,121.0,-0.09765463979213851,0.17391304347826086
573-D,2,74,0.25,-8.5,119.5,-0.22531818284756633,0.15789473684210525
573-D,2,74,0.25,-8.5,122.5,-0.5981230661004937,0.15555555555555556
573-D,2,74,0.25,-8.5,124.5,-0.06995378402216645,0.20454545454545456
573-D,2,74,0.25,-8.5,125.0,-0.6655052063636864,0.22727272727272727
573-D,2,74,0.25,-9.0,119.5,0.06171167041839387,0.07317073170731707
573-D,2,74,0.25,-9.0,120.0,-0.03064480276319581,0.06666666666666667
573-D,2,74,0.25,-9.0,120.5,-0.1879145468189296,0.08888888888888889
573-D,2,74,0.25,-9.0,121.0,-0.13071976178856248,0.1282051282051282
573-D,2,74,0.25,-9.0,121.5,0.10216850104821829,0.1111111111111111
573-D,2,74,0.25,-9.0,122.0,0.31298280410727497,0.09090909090909091
573-D,2,74,0.25,-9.0,122.5,0.011132746970195617,0.12195121951219512
573-D,2,74,0.25,-9.0,124.0,-0.47380182372786184,0.17391304347826086
573-D,2,74,0.25,-9.0,124.5,-0.005624671550390037,0.175
573-D,2,74,0.25,-9.5,119.5,-0.034636779357526404,0.15555555555555556
573-D,2,74,0.25,-9.5,120.0,-0.09742166212534031,0.12195121951219512
573-D,2,74,0.25,-9.5,120.5,-0.20700741897218333,0.13157894736842105
573-D,2,74,0.25,-9.5,121.0,-0.11088366365104219,0.09523809523809523
573-D,2,74,0.25,-9.5,123.5,-0.3879418717071026,0.13333333333333333
573-D,2,74,0.25,-9.5,124.0,-0.5442916937481197,0.15217391304347827
573-D,2,74,0.25,-10.0,119.5,-0.08836621771670106,0.11904761904761904
573-D,2,74,0.25,-10.0,121.0,0.01635650958462831,0.1
573-D,2,74,0.25,-10.0,123.5,-0.6017742859767536,0.15217391304347827
573-D,2,74,0.25,-10.5,119.5,-0.04241655703199321,0.15217391304347827
573-D,2,74,0.25,-10.5,120.0,-0.0321773280969182,0.15555555555555556
573-D,2,74,0.25,-10.5,120.5,0.15500624219725345,0.1276595744680851
573-D,2,74,0.25,-10.5,121.0,0.0483459612413204,0.13043478260869565
573-D,2,75,0.25,-8.5,119.5,-0.19351405213216477,0.18421052631578946
573-D,2,75,0.25,-8.5,122.5,-0.4904863613887882,0.13333333333333333
573-D,2,75,0.25,-8.5,124.5,-0.0414960770316013,0.1590909090909091
573-D,2,75,0.25,-8.5,125.0,-0.5740250517460879,0.1590909090909091
573-D,2,75,0.25,-9.0,119.5,0.11293344333873145,0.04878048780487805
573-D,2,75,0.25,-9.0,120.0,-0.010423541883966214,0.06666666666666667
573-D,2,75,0.25,-9.0,120.5,-0.18419400642065797,0.1111111111111111
573-D,2,75,0.25,-9.0,121.0,-0.1427503572024278,0.15384615384615385
573-D,2,75,0.25,-9.0,121.5,0.17071659996188304,0.15555555555555556
573-D,2,75,0.25,-9.0,122.0,0.3708125344012754,0.06818181818181818
573-D,2,75,0.25,-9.0,122.5,0.07512973676371437,0.12195121951219512
573-D,2,75,0.25,-9.0,124.0,-0.3669794883891482,0.13043478260869565
573-D,2,75,0.25,-9.0,124.5,0.01740491477199657,0.15
573-D,2,75,0.25,-9.5,119.5,0.05139352100829464,0.13333333333333333
573-D,2,75,0.25,-9.5,120.0,-0.08792915531335144,0.14634146341463414
573-D,2,75,0.25,-9.5,120.5,-0.2543377865815124,0.13157894736842105
573-D,2,75,0.25,-9.5,121.0,-0.11632164703094605,0.11904761904761904
573-D,2,75,0.25,-9.5,123.5,-0.2635848361128046,0.08888888888888889
573-D,2,75,0.25,-9.5,124.0,-0.4342255311266279,0.10869565217391304
573-D,2,75,0.25,-10.0,119.5,-0.00023921553253059002,0.11904761904761904
573-D,2,75,0.25,-10.0,121.0,0.0901021194797007,0.1
573-D,2,75,0.25,-10.0,123.5,-0.4851989728738968,0.13043478260869565
573-D,2,75,0.25,-10.5,119.5,0.007909538612648204,0.15217391304347827
573-D,2,75,0.25,-10.5,120.0,0.013153165146775003,0.15555555555555556
573-D,2,75,0.25,-10.5,120.5,0.20515763746021698,0.1276595744680851
573-D,2,75,0.25,-10.5,121.0,0.11334533627290089,0.10869565217391304
573-D,2,76,0.25,-8.5,119.5,-0.023243766560228085,0.15789473684210525
573-D,2,76,0.25,-8.5,122.5,-0.44495873498121563,0.1111111111111111
573-D,2,76,0.25,-8.5,124.5,0.048177970496890876,0.13636363636363635
573-D,2,76,0.25,-8.5,125.0,-0.4415695014188681,0.13636363636363635
573-D,2,76,0.25,-9.0,119.5,0.24525499862493239,0.024390243902439025
573-D,2,76,0.25,-9.0,120.0,0.11118102696510113,0.044444444444444446
573-D,2,76,0.25,-9.0,120.5,-0.01741703527102989,0.08888888888888889
573-D,2,76,0.25,-9.0,121.0,0.012581291682809415,0.15384615384615385
573-D,2,76,0.25,-9.0,121.5,0.3046651658090338,0.13333333333333333
573-D,2,76,0.25,-9.0,122.0,0.4872288230493289,0.045454545454545456
573-D,2,76,0.25,-9.0,122.5,0.1681501340482573,0.0975609756097561
573-D,2,76,0.25,-9.0,124.0,-0.22992286376272286,0.10869565217391304
573-D,2,76,0.25,-9.0,124.5,0.1473176092037034,0.125
573-D,2,76,0.25,-9.5,119.5,0.10638049881706302,0.08888888888888889
573-D,2,76,0.25,-9.5,120.0,0.03428133514986398,0.12195121951219512
573-D,2,76,0.25,-9.5,120.5,-0.10976617168972003,0.10526315789473684
573-D,2,76,0.25,-9.5,121.0,0.047073840861152405,0.09523809523809523
573-D,2,76,0.25,-9.5,123.5,-0.17076395651726406,0.08888888888888889
573-D,2,76,0.25,-9.5,124.0,-0.3106677188725695,0.08695652173913043
573-D,2,76,0.25,-10.0,119.5,0.07600674853596767,0.07142857142857142
573-D,2,76,0.25,-10.0,121.0,0.2615447190559317,0.075
573-D,2,76,0.25,-10.0,123.5,-0.365080337184327,0.10869565217391304
573-D,2,76,0.25,-10.5,119.5,0.10359018451029511,0.10869565217391304
573-D,2,76,0.25,-10.5,120.0,0.10432803035345817,0.1111111111111111
573-D,2,76,0.25,-10.5,120.5,0.2984269662921347,0.10638297872340426
573-D,2,76,0.25,-10.5,121.0,0.20840170310542794,0.06521739130434782
573-D,2,77,0.25,-8.5,119.5,0.009319020766809127,0.13157894736842105
573-D,2,77,0.25,-8.5,122.5,-0.36665969995565084,0.08888888888888889
573-D,2,77,0.25,-8.5,124.5,0.10643844095480026,0.13636363636363635
573-D,2,77,0.25,-8.5,125.0,-0.3431263586054394,0.11363636363636363
573-D,2,77,0.25,-9.0,119.5,0.2742746943445681,0.024390243902439025
573-D,2,77,0.25,-9.0,120.0,0.18367046834122736,0.06666666666666667
573-D,2,77,0.25,-9.0,120.5,0.04594799250099857,0.13333333333333333
573-D,2,77,0.25,-9.0,121.0,0.043653269626717894,0.1794871794871795
573-D,2,77,0.25,-9.0,121.5,0.3097603392414714,0.1111111111111111
573-D,2,77,0.25,-9.0,122.0,0.4784671740657088,0.022727272727272728
573-D,2,77,0.25,-9.0,122.5,0.14851857077904762,0.07317073170731707
573-D,2,77,0.25,-9.0,124.0,-0.10374188276497054,0.08695652173913043
573-D,2,77,0.25,-9.0,124.5,0.19055488030533907,0.125
573-D,2,77,0.25,-9.5,119.5,0.13842170088016537,0.08888888888888889
573-D,2,77,0.25,-9.5,120.0,0.10393732970027258,0.14634146341463414
573-D,2,77,0.25,-9.5,120.5,-0.08668142826797132,0.13157894736842105
573-D,2,77,0.25,-9.5,121.0,0.08695930420103237,0.09523809523809523
573-D,2,77,0.25,-9.5,123.5,-0.07191876325626101,0.06666666666666667
573-D,2,77,0.25,-9.5,124.0,-0.2773797503188207,0.08695652173913043
573-D,2,77,0.25,-10.0,119.5,0.11039531031238214,0.07142857142857142
573-D,2,77,0.25,-10.0,121.0,0.29700435636102074,0.05
573-D,2,77,0.25,-10.0,123.5,-0.2734045205797049,0.08695652173913043
573-D,2,77,0.25,-10.5,119.5,0.1283672606741687,0.08695652173913043
573-D,2,77,0.25,-10.5,120.0,0.14013712307794723,0.1111111111111111
573-D,2,77,0.25,-10.5,120.5,0.3576205799089167,0.0851063829787234
573-D,2,77,0.25,-10.5,121.0,0.3018038982072715,0.06521739130434782
573-D,2,78,0.25,-8.5,119.5,0.005894450483502012,0.15789473684210525
573-D,2,78,0.25,-8.5,122.5,-0.2575436736316785,0.1111111111111111
573-D,2,78,0.25,-8.5,124.5,0.14741046120386592,0.1590909090909091
573-D,2,78,0.25,-8.5,125.0,-0.2733716220702478,0.13636363636363635
573-D,2,78,0.25,-9.0,119.5,0.3437186577983302,0.04878048780487805
573-D,2,78,0.25,-9.0,120.0,0.1423362344612965,0.08888888888888889
573-D,2,78,0.25,-9.0,120.5,0.04416182647188327,0.15555555555555556
573-D,2,78,0.25,-9.0,121.0,0.03420582802567429,0.1794871794871795
573-D,2,78,0.25,-9.0,121.5,0.373231876548504,0.1111111111111111
573-D,2,78,0.25,-9.0,122.0,0.523602240590658,0.045454545454545456
573-D,2,78,0.25,-9.0,122.5,0.25368954110029307,0.0975609756097561
573-D,2,78,0.25,-9.0,124.0,0.02916656562605857,0.10869565217391304
573-D,2,78,0.25,-9.0,124.5,0.19085321269305633,0.15
573-D,2,78,0.25,-9.5,119.5,0.2638293898689327,0.1111111111111111
573-D,2,78,0.25,-9.5,120.0,0.09606352179836519,0.17073170731707318
573-D,2,78,0.25,-9.5,120.5,-0.09231886807132117,0.15789473684210525
573-D,2,78,0.25,-9.5,121.0,0.09091585222314758,0.09523809523809523
573-D,2,78,0.25,-9.5,123.5,0.084628059331748,0.06666666666666667
573-D,2,78,0.25,-9.5,124.0,-0.1482507433791873,0.10869565217391304
573-D,2,78,0.25,-10.0,119.5,0.23021504811886873,0.09523809523809523
573-D,2,78,0.25,-10.0,121.0,0.34302923354678805,0.075
573-D,2,78,0.25,-10.0,123.5,-0.13892777308737103,0.13043478260869565
573-D,2,78,0.25,-10.5,119.5,0.2686585972666582,0.10869565217391304
573-D,2,78,0.25,-10.5,120.0,0.26951008453704317,0.13333333333333333
573-D,2,78,0.25,-10.5,120.5,0.4707713949112905,0.0851063829787234
573-D,2,78,0.25,-10.5,121.0,0.42168946250056505,0.08695652173913043
573-D,2,79,0.25,-8.5,119.5,0.08737643521978378,0.13157894736842105
573-D,2,79,0.25,-8.5,122.5,-0.09725902401476239,0.1111111111111111
573-D,2,79,0.25,-8.5,124.5,0.24697718217447628,0.13636363636363635
573-D,2,79,0.25,-8.5,125.0,-0.16697531487891304,0.13636363636363635
573-D,2,79,0.25,-9.0,119.5,0.3819081862350652,0.0
573-D,2,79,0.25,-9.0,120.0,0.19453601901407258,0.08888888888888889
573-D,2,79,0.25,-9.0,120.5,0.1129577529571395,0.15555555555555556
573-D,2,79,0.25,-9.0,121.0,0.0679818658542719,0.1282051282051282
573-D,2,79,0.25,-9.0,121.5,0.4251067574328188,0.06666666666666667
573-D,2,79,0.25,-9.0,122.0,0.5574910556683812,0.022727272727272728
573-D,2,79,0.25,-9.0,122.5,0.2984111753915618,0.07317073170731707
573-D,2,79,0.25,-9.0,124.0,0.12350836506008422,0.08695652173913043
573-D,2,79,0.25,-9.0,124.5,0.27815041093941206,0.125
573-D,2,79,0.25,-9.5,119.5,0.2883565047225465,0.06666666666666667
573-D,2,79,0.25,-9.5,120.0,0.1501507152588556,0.14634146341463414
573-D,2,79,0.25,-9.5,120.5,-0.019938651647480654,0.15789473684210525
573-D,2,79,0.25,-9.5,121.0,0.15956174420203573,0.11904761904761904
573-D,2,79,0.25,-9.5,123.5,0.10741629256628893,0.08888888888888889
573-D,2,79,0.25,-9.5,124.0,-0.08821932710932878,0.10869565217391304
573-D,2,79,0.25,-10.0,119.5,0.27439018312613495,0.07142857142857142
573-D,2,79,0.25,-10.0,121.0,0.44022617929292696,0.05
573-D,2,79,0.25,-10.0,123.5,-0.02176190622006202,0.08695652173913043
573-D,2,79,0.25,-10.5,119.5,0.29301513714595573,0.08695652173913043
573-D,2,79,0.25,-10.5,120.0,0.28504892498169465,0.1111111111111111
573-D,2,79,0.25,-10.5,120.5,0.4593152925040882,0.0851063829787234
573-D,2,79,0.25,-10.5,121.0,0.42268941197120347,0.043478260869565216
573-D,2,80,0.25,-8.5,119.5,0.1214253968793172,0.13157894736842105
573-D,2,80,0.25,-8.5,122.5,-0.05183334947571239,0.08888888888888889
573-D,2,80,0.25,-8.5,124.5,0.2956785315020496,0.11363636363636363
573-D,2,80,0.25,-8.5,125.0,-0.10536499395213084,0.11363636363636363
573-D,2,80,0.25,-9.0,119.5,0.4021030044375633,0.0
573-D,2,80,0.25,-9.0,120.0,0.2213814270813741,0.08888888888888889
573-D,2,80,0.25,-9.0,120.5,0.16492607044325358,0.15555555555555556
573-D,2,80,0.25,-9.0,121.0,0.10724015564229816,0.15384615384615385
573-D,2,80,0.25,-9.0,121.5,0.4416638376691443,0.06666666666666667
573-D,2,80,0.25,-9.0,122.0,0.5887226687797749,0.022727272727272728
573-D,2,80,0.25,-9.0,122.5,0.3262279917846448,0.07317073170731707
573-D,2,80,0.25,-9.0,124.0,0.1719226153865373,0.06521739130434782
573-D,2,80,0.25,-9.0,124.5,0.3362887570540064,0.1
573-D,2,80,0.25,-9.5,119.5,0.27469973301270323,0.06666666666666667
573-D,2,80,0.25,-9.5,120.0,0.19380194141689389,0.14634146341463414
573-D,2,80,0.25,-9.5,120.5,0.05527033748587118,0.13157894736842105
573-D,2,80,0.25,-9.5,121.0,0.2103335521326012,0.09523809523809523
573-D,2,80,0.25,-9.5,123.5,0.12882864575223418,0.06666666666666667
573-D,2,80,0.25,-9.5,124.0,-0.03888272008788851,0.08695652173913043
573-D,2,80,0.25,-10.0,119.5,0.2541817865280456,0.07142857142857142
573-D,2,80,0.25,-10.0,121.0,0.4593909066285716,0.075
573-D,2,80,0.25,-10.0,123.5,0.021029182104908783,0.08695652173913043
573-D,2,80,0.25,-10.5,119.5,0.30781167751491867,0.08695652173913043
573-D,2,80,0.25,-10.5,120.0,0.30615256606536645,0.1111111111111111
573-D,2,80,0.25,-10.5,120.5,0.47088111691371703,0.0851063829787234
573-D,2,80,0.25,-10.5,121.0,0.4333963177392631,0.043478260869565216
573-D,2,81,0.25,-8.5,119.5,0.12290307878705542,0.13157894736842105
573-D,2,81,0.25,-8.5,122.5,-0.06334575446931501,0.08888888888888889
573-D,2,81,0.25,-8.5,124.5,0.35300885201734744,0.11363636363636363
573-D,2,81,0.25,-8.5,125.0,-0.05963790729295093,0.11363636363636363
573-D,2,81,0.25,-9.0,119.5,0.44824823193483876,0.0
573-D,2,81,0.25,-9.0,120.0,0.2210120889831234,0.08888888888888889
573-D,2,81,0.25,-9.0,120.5,0.13480400298801642,0.15555555555555556
573-D,2,81,0.25,-9.0,121.0,0.09670279434230178,0.1794871794871795
573-D,2,81,0.25,-9.0,121.5,0.4532240149132838,0.08888888888888889
573-D,2,81,0.25,-9.0,122.0,0.6135627621614439,0.022727272727272728
573-D,2,81,0.25,-9.0,122.5,0.39510904159415516,0.07317073170731707
573-D,2,81,0.25,-9.0,124.0,0.20231856964710748,0.06521739130434782
573-D,2,81,0.25,-9.0,124.5,0.370201795853359,0.1
573-D,2,81,0.25,-9.5,119.5,0.29546707781483483,0.06666666666666667
573-D,2,81,0.25,-9.5,120.0,0.18908123297002732,0.14634146341463414
573-D,2,81,0.25,-9.5,120.5,0.01113938524020519,0.13157894736842105
573-D,2,81,0.25,-9.5,121.0,0.2703277924364639,0.09523809523809523
573-D,2,81,0.25,-9.5,123.5,0.17452827283947692,0.06666666666666667
573-D,2,81,0.25,-9.5,124.0,-0.041054233219225855,0.08695652173913043
573-D,2,81,0.25,-10.0,119.5,0.28873248327650836,0.047619047619047616
573-D,2,81,0.25,-10.0,121.0,0.47175068823981814,0.075
573-D,2,81,0.25,-10.0,123.5,0.04690856040490121,0.08695652173913043
573-D,2,81,0.25,-10.5,119.5,0.3715229246282322,0.08695652173913043
573-D,2,81,0.25,-10.5,120.0,0.38730812753777544,0.1111111111111111
573-D,2,81,0.25,-10.5,120.5,0.5421075767966099,0.0851063829787234
573-D,2,81,0.25,-10.5,121.0,0.4901700445988102,0.043478260869565216
573-D,2,82,0.25,-8.5,119.5,0.11876089861177153,0.15789473684210525
573-D,2,82,0.25,-8.5,122.5,-0.13065335854942872,0.08888888888888889
573-D,2,82,0.25,-8.5,124.5,0.33361197154500477,0.13636363636363635
573-D,2,82,0.25,-8.5,125.0,-0.08712684358969214,0.11363636363636363
573-D,2,82,0.25,-9.0,119.5,0.5074535447881545,0.024390243902439025
573-D,2,82,0.25,-9.0,120.0,0.16576099037327086,0.06666666666666667
573-D,2,82,0.25,-9.0,120.5,0.09208678194549857,0.13333333333333333
573-D,2,82,0.25,-9.0,121.0,0.08394587997115899,0.1794871794871795
573-D,2,82,0.25,-9.0,121.5,0.47062904993329524,0.08888888888888889
573-D,2,82,0.25,-9.0,122.0,0.6492991629813806,0.022727272727272728
573-D,2,82,0.25,-9.0,122.5,0.42291394258658244,0.07317073170731707
573-D,2,82,0.25,-9.0,124.0,0.17797843830166526,0.08695652173913043
573-D,2,82,0.25,-9.0,124.5,0.34472636224008735,0.125
573-D,2,82,0.25,-9.5,119.5,0.3517388936488103,0.08888888888888889
573-D,2,82,0.25,-9.5,120.0,0.1473603542234334,0.14634146341463414
573-D,2,82,0.25,-9.5,120.5,-0.017371251941721955,0.15789473684210525
573-D,2,82,0.25,-9.5,121.0,0.27315834580835074,0.09523809523809523
573-D,2,82,0.25,-9.5,123.5,0.1643173778752507,0.08888888888888889
573-D,2,82,0.25,-9.5,124.0,-0.1416751703320771,0.10869565217391304
573-D,2,82,0.25,-10.0,119.5,0.33624135252462073,0.09523809523809523
573-D,2,82,0.25,-10.0,121.0,0.4566778059304124,0.05
573-D,2,82,0.25,-10.0,123.5,0.047677373916771515,0.06521739130434782
573-D,2,82,0.25,-10.5,119.5,0.4465864911359737,0.08695652173913043
573-D,2,82,0.25,-10.5,120.0,0.45986820209012846,0.1111111111111111
573-D,2,82,0.25,-10.5,120.5,0.6151465597580488,0.0851063829787234
573-D,2,82,0.25,-10.5,121.0,0.5549054702023035,0.06521739130434782
573-D,2,83,0.25,-8.5,119.5,0.1380535645537514,0.13157894736842105
573-D,2,83,0.25,-8.5,122.5,-0.1290680069938981,0.08888888888888889
573-D,2,83,0.25,-8.5,124.5,0.3401548848803855,0.13636363636363635
573-D,2,83,0.25,-8.5,125.0,-0.0520513679154051,0.09090909090909091
573-D,2,83,0.25,-9.0,119.5,0.5581558477715418,0.024390243902439025
573-D,2,83,0.25,-9.0,120.0,0.1727108732452165,0.08888888888888889
573-D,2,83,0.25,-9.0,120.5,0.09297858730195219,0.13333333333333333
573-D,2,83,0.25,-9.0,121.0,0.08695970650712959,0.1794871794871795
573-D,2,83,0.25,-9.0,121.5,0.5062543179435868,0.06666666666666667
573-D,2,83,0.25,-9.0,122.0,0.6666308814318522,0.0
573-D,2,83,0.25,-9.0,122.5,0.47093614285938257,0.04878048780487805
573-D,2,83,0.25,-9.0,124.0,0.16852765095650557,0.08695652173913043
573-D,2,83,0.25,-9.0,124.5,0.3423654111396953,0.1
573-D,2,83,0.25,-9.5,119.5,0.3772931973109055,0.08888888888888889
573-D,2,83,0.25,-9.5,120.0,0.14036188692098095,0.17073170731707318
573-D,2,83,0.25,-9.5,120.5,-0.054485344317410256,0.13157894736842105
573-D,2,83,0.25,-9.5,121.0,0.25949333700016697,0.09523809523809523
573-D,2,83,0.25,-9.5,123.5,0.17959545255809017,0.08888888888888889
573-D,2,83,0.25,-9.5,124.0,-0.14677736957804366,0.10869565217391304
573-D,2,83,0.25,-10.0,119.5,0.3837488927975524,0.07142857142857142
573-D,2,83,0.25,-10.0,121.0,0.4947092271694161,0.05
573-D,2,83,0.25,-10.0,123.5,0.08265674827973879,0.06521739130434782
573-D,2,83,0.25,-10.5,119.5,0.477636326845985,0.08695652173913043
573-D,2,83,0.25,-10.5,120.0,0.5001910404047127,0.1111111111111111
573-D,2,83,0.25,-10.5,120.5,0.6382578115383939,0.0851063829787234
573-D,2,83,0.25,-10.5,121.0,0.5827185594344967,0.06521739130434782
573-D,2,84,0.25,-8.5,119.5,0.12757391240346938,0.21052631578947367
573-D,2,84,0.25,-8.5,122.5,-0.18037018723460663,0.17777777777777778
573-D,2,84,0.25,-8.5,124.5,0.30549798614402,0.18181818181818182
