zona,tier,lat,lon,skenario,subsidi,premi_dibayar,rata_tanpa,rata_dengan,sd_tanpa,sd_dengan,p90_tanpa,p90_dengan,maks_tanpa,maks_dengan,rasio_tutup,tutup_tahun_buruk,hari_hilang_timur,hari_dibayar_timur
573-A,1,-8.5,113.5,Final 12%+RI,0.8,1018372.591095072,11645666.666666666,8703789.257761737,2556924.726692402,1298719.9020797252,14690900.0,10284272.591095071,15190000.0,10349372.591095071,0.34006211180124224,0.4,24.8,7.24
573-A,1,-8.5,114.0,Final 12%+RI,0.8,1018372.591095072,11654708.333333334,8712830.924428405,2610658.079275043,1406290.4016740567,14625800.0,10132372.591095071,15841000.0,11000372.591095071,0.3397982932505818,0.3698630136986301,24.44,7.24
573-A,1,-8.5,114.5,Final 12%+RI,0.8,1018372.591095072,11663750.0,8721872.591095071,2776191.7965631173,1342261.5568347778,14973000.0,10067272.591095071,15841000.0,11868372.591095071,0.3395348837209302,0.3150684931506849,28.68,7.24
573-A,1,-8.5,115.5,Final 12%+RI,0.8,1018372.591095072,11763208.333333334,8821330.924428405,2933762.9343064083,1518971.9200303142,15493800.0,10501272.591095071,16492000.0,11217372.591095071,0.3366641045349731,0.3815789473684211,25.0,7.24
573-A,1,-9.0,114.5,Final 12%+RI,0.8,1018372.591095072,11582375.0,8640497.591095071,2419637.7884249357,1036383.0629940213,14408800.0,10154072.591095071,14756000.0,10349372.591095071,0.34192037470725994,0.4117647058823529,25.52,7.24
573-A,1,-9.0,115.0,Final 12%+RI,0.8,1018372.591095072,11627583.333333334,8685705.924428405,2545086.8938213973,1243555.4100927766,14539000.0,10219172.591095071,14756000.0,11217372.591095071,0.3405909797822706,0.5,26.48,7.24
573-A,1,-9.0,115.5,Final 12%+RI,0.8,1018372.591095072,11690875.0,8748997.591095071,2676359.8950894997,1301705.129653109,14756000.0,10501272.591095071,15624000.0,11000372.591095071,0.33874709976798145,0.4722222222222222,26.28,7.24
573-A,1,-9.0,117.0,Final 12%+RI,0.8,1018372.591095072,11690875.0,8748997.591095071,2617576.248837512,1172625.2528816068,14842800.0,10154072.591095071,16709000.0,11434372.591095071,0.33874709976798145,0.37662337662337664,25.76,7.24
573-A,1,-9.0,117.5,Final 12%+RI,0.8,1018372.591095072,11736083.333333334,8794205.924428405,2588161.676232542,1144088.1566317026,15081500.0,10522972.591095071,16492000.0,11217372.591095071,0.337442218798151,0.3815789473684211,27.04,7.24
573-A,1,-9.0,118.0,Final 12%+RI,0.8,1018372.591095072,11528125.0,8586247.591095071,2550226.713067581,1166498.4135921674,14495600.0,9871972.591095071,16275000.0,11651372.591095071,0.34352941176470586,0.38666666666666666,26.64,7.24
573-A,1,-9.0,118.5,Final 12%+RI,0.8,1018372.591095072,11410583.333333334,8468705.924428405,2709510.6716361432,1340226.2841601127,14473900.0,9850272.591095071,15841000.0,12085372.591095071,0.3470681458003169,0.4657534246575342,25.6,7.24
573-A,1,-9.0,119.0,Final 12%+RI,0.8,1018372.591095072,11510041.666666666,8568164.257761737,3034951.8222544813,1921803.8849220406,14907900.0,10935272.591095071,17360000.0,13387372.591095071,0.3440691280439906,0.425,25.24,7.24
573-A,2,-7.0,106.0,Lama A 20%,0.0,15804493.631249998,23777375.0,29323868.631249994,6721859.194238891,2965591.983025077,31710600.0,32997793.631249998,35457000.0,34536493.631249994,0.43141852286049237,0.5471698113207547,20.96,4.8
573-A,2,-7.5,106.0,Lama A 20%,0.0,15804493.631249998,24390625.0,29937118.631249994,6431904.301232831,3249466.7631113287,32580300.0,34335793.631249994,33450000.0,35205493.631249994,0.4205714285714286,0.58,22.24,4.8
573-A,2,-7.5,106.5,Lama A 20%,0.0,15804493.631249998,24446375.0,29992868.631249994,6181990.518134459,2991723.4499677527,32178900.0,33867493.631249994,34788000.0,35874493.631249994,0.41961231470923605,0.5769230769230769,20.96,4.8
573-A,2,-7.5,107.0,Lama A 20%,0.0,15804493.631249998,24084000.0,29630493.631249994,6380328.504558912,3328476.5806335616,32379600.0,33466093.631249994,34788000.0,37212493.631249994,0.42592592592592593,0.5576923076923077,20.28,4.8
573-A,2,-7.5,107.5,Lama A 20%,0.0,15804493.631249998,24111875.0,29658368.631249994,6236832.357315761,4260821.33654493,31443000.0,33198493.631249994,35457000.0,41895493.631249994,0.4254335260115607,0.5471698113207547,19.36,4.8
573-A,2,-8.0,107.5,Lama A 20%,0.0,15804493.631249998,24084000.0,29630493.631249994,5467109.943144986,3305008.767994684,30640200.0,33666793.631249994,34788000.0,35205493.631249994,0.42592592592592593,0.5769230769230769,19.32,4.8
573-A,2,-8.0,108.0,Lama A 20%,0.0,15804493.631249998,24362750.0,29909243.631249994,5754673.822585241,2810192.415661867,30573300.0,32529493.631249994,34788000.0,34536493.631249994,0.42105263157894735,0.5769230769230769,18.6,4.8
573-A,2,-8.0,108.5,Lama A 20%,0.0,15804493.631249998,24334875.0,29881368.631249994,5740778.990562018,3618730.8886632086,32580300.0,34536493.631249994,34119000.0,34536493.631249994,0.4215349369988545,0.5882352941176471,19.36,4.8
573-A,2,-8.0,109.0,Lama A 20%,0.0,15804493.631249998,24530000.0,30076493.631249994,5543692.0910166,3392176.023427004,33249300.0,34335793.631249994,33450000.0,35874493.631249994,0.41818181818181815,0.58,19.68,4.8
573-A,2,-8.0,109.5,Lama A 20%,0.0,15804493.631249998,24557875.0,30104368.631249994,5640473.255757272,2760561.353003344,31309200.0,33934393.631249994,36126000.0,35205493.631249994,0.4177071509648127,0.5370370370370371,19.32,4.8
573-A,2,-8.5,109.5,Lama A 20%,0.0,15804493.631249998,23972500.0,29518993.631249994,5661779.386914237,3247594.8424748993,31710600.0,33867493.631249994,32781000.0,34536493.631249994,0.42790697674418604,0.5918367346938775,19.48,4.8
573-A,2,-8.5,110.0,Lama A 20%,0.0,15804493.631249998,24000375.0,29546868.631249994,5489532.147741459,3156308.958984405,31242300.0,33198493.631249994,32112000.0,34536493.631249994,0.4274099883855981,0.6041666666666666,19.96,4.8
573-A,2,-8.5,110.5,Lama A 20%,0.0,15804493.631249998,24000375.0,29546868.631249994,5863195.640103648,3106596.1214738754,31443000.0,33198493.631249998,32112000.0,35874493.631249994,0.4274099883855981,0.625,19.56,4.8
573-A,2,-8.5,111.0,Lama A 20%,0.0,15804493.631249998,24362750.0,29909243.631249994,5624710.978082032,2415472.827059098,31443000.0,32529493.631249994,33450000.0,33867493.631249994,0.42105263157894735,0.58,19.6,4.8
573-A,2,-8.5,111.5,Lama A 20%,0.0,15804493.631249998,24530000.0,30076493.631249994,5757209.355687649,2220283.178178934,31443000.0,32328793.631249994,35457000.0,33867493.631249994,0.41818181818181815,0.5471698113207547,19.24,4.8
573-A,2,-8.5,112.0,Lama A 20%,0.0,15804493.631249998,24418500.0,29964993.631249994,6204050.773486625,2500576.177082255,32178900.0,33198493.631249994,37464000.0,33867493.631249994,0.4200913242009132,0.5178571428571429,19.68,4.8
573-A,2,-8.5,112.5,Lama A 20%,0.0,15804493.631249998,24474250.0,30020743.631249994,5835264.4457791215,2234116.8520683185,30573300.0,32328793.631249994,34788000.0,33867493.631249994,0.4191343963553531,0.5576923076923077,19.0,4.8
573-A,2,-8.5,113.0,Lama A 20%,0.0,15804493.631249998,24641500.0,30187993.631249994,6069818.993075135,2214432.6194506246,31710600.0,32529493.631249998,34119000.0,33198493.631249994,0.416289592760181,0.5686274509803921,17.8,4.8
573-A,2,-8.5,113.5,Lama A 20%,0.0,15804493.631249998,24753000.0,30299493.631249994,6365060.88635109,2380988.4502029824,32580300.0,32997793.631249994,34119000.0,33867493.631249994,0.4144144144144144,0.5882352941176471,17.64,4.8
573-A,2,-8.5,114.0,Lama A 20%,0.0,15804493.631249998,24725125.0,30271618.631249994,6673922.256667624,3055013.3040698,32580300.0,34135093.631249994,35457000.0,37212493.631249994,0.41488162344983087,0.5471698113207547,17.12,4.8
573-A,2,-8.5,114.5,Lama A 20%,0.0,15804493.631249998,24836625.0,30383118.631249994,6372126.706705097,2858678.4087345703,31911300.0,33666793.631249994,34788000.0,36543493.631249994,0.41301907968574636,0.5576923076923077,21.28,4.8
573-A,2,-8.5,115.5,Lama A 20%,0.0,15804493.631249998,24669375.0,30215868.631249994,7111054.479455393,4013899.0023525697,32781000.0,34335793.631249994,38133000.0,40557493.631249994,0.415819209039548,0.3508771929824561,17.4,4.8
573-A,2,-9.0,114.5,Lama A 20%,0.0,15804493.631249998,24279125.0,29825618.631249994,6849471.330360817,3781756.4738060418,32647200.0,35004793.631249994,34788000.0,36543493.631249994,0.4225028702640643,0.40384615384615385,18.04,4.8
573-A,2,-9.0,115.0,Lama A 20%,0.0,15804493.631249998,24418500.0,29964993.631249994,6836734.289054273,3803242.3810080327,33249300.0,35004793.631249994,34788000.0,36543493.631249994,0.4200913242009132,0.40384615384615385,18.48,4.8
573-A,2,-9.0,115.5,Lama A 20%,0.0,15804493.631249998,24279125.0,29825618.631249994,7160594.420993031,3923186.940015011,33717600.0,35740693.631249994,35457000.0,37881493.631249994,0.4225028702640643,0.39622641509433965,18.2,4.8
573-A,2,-9.0,117.0,Lama A 20%,0.0,15804493.631249998,24780875.0,30327368.631249994,6714618.020230838,3918223.7580922125,33918300.0,34804093.631249994,36126000.0,38550493.631249994,0.41394825646794153,0.37037037037037035,18.68,4.8
573-A,2,-9.0,117.5,Lama A 20%,0.0,15804493.631249998,24613625.0,30160118.631249994,7194483.428974078,3994460.139966677,35122500.0,34335793.631249994,37464000.0,39888493.631249994,0.41676104190260477,0.35714285714285715,19.52,4.8
573-A,2,-9.0,118.0,Lama A 20%,0.0,15804493.631249998,24474250.0,30020743.631249994,7188902.747804515,4241462.752707926,34587300.0,35272393.631249994,36126000.0,38550493.631249994,0.4191343963553531,0.37037037037037035,19.32,4.8
573-A,2,-9.0,118.5,Lama A 20%,0.0,15804493.631249998,24474250.0,30020743.631249994,7266977.005904713,4747994.627025274,34788000.0,34335793.631249994,37464000.0,39888493.631249994,0.4191343963553531,0.35714285714285715,18.68,4.8
573-A,2,-9.0,119.0,Lama A 20%,0.0,15804493.631249998,24362750.0,29909243.631249994,7433761.545636994,5083162.377975895,33918300.0,36342793.631249994,36795000.0,39219493.631249994,0.42105263157894735,0.36363636363636365,18.16,4.8
573-A,2,-7.0,106.0,Lama A 20%,0.5,7902246.815624999,23777375.0,21421621.815624997,6721859.194238891,2965591.983025077,31710600.0,25095546.815624997,35457000.0,26634246.815624997,0.43141852286049237,0.5471698113207547,20.96,4.8
573-A,2,-7.5,106.0,Lama A 20%,0.5,7902246.815624999,24390625.0,22034871.815624997,6431904.301232831,3249466.7631113287,32580300.0,26433546.815624997,33450000.0,27303246.815624997,0.4205714285714286,0.58,22.24,4.8
573-A,2,-7.5,106.5,Lama A 20%,0.5,7902246.815624999,24446375.0,22090621.815624997,6181990.518134459,2991723.4499677536,32178900.0,25965246.815624997,34788000.0,27972246.815624997,0.41961231470923605,0.5769230769230769,20.96,4.8
573-A,2,-7.5,107.0,Lama A 20%,0.5,7902246.815624999,24084000.0,21728246.815624997,6380328.504558912,3328476.580633562,32379600.0,25563846.815624997,34788000.0,29310246.815624997,0.42592592592592593,0.5576923076923077,20.28,4.8
573-A,2,-7.5,107.5,Lama A 20%,0.5,7902246.815624999,24111875.0,21756121.815624997,6236832.357315761,4260821.33654493,31443000.0,25296246.815624997,35457000.0,33993246.815625,0.4254335260115607,0.5471698113207547,19.36,4.8
573-A,2,-8.0,107.5,Lama A 20%,0.5,7902246.815624999,24084000.0,21728246.815624997,5467109.943144986,3305008.7679946837,30640200.0,25764546.815624997,34788000.0,27303246.815624997,0.42592592592592593,0.5769230769230769,19.32,4.8
573-A,2,-8.0,108.0,Lama A 20%,0.5,7902246.815624999,24362750.0,22006996.815624997,5754673.822585241,2810192.415661867,30573300.0,24627246.815624997,34788000.0,26634246.815624997,0.42105263157894735,0.5769230769230769,18.6,4.8
573-A,2,-8.0,108.5,Lama A 20%,0.5,7902246.815624999,24334875.0,21979121.815624997,5740778.990562018,3618730.8886632086,32580300.0,26634246.815624997,34119000.0,26634246.815624997,0.4215349369988545,0.5882352941176471,19.36,4.8
573-A,2,-8.0,109.0,Lama A 20%,0.5,7902246.815624999,24530000.0,22174246.815624997,5543692.0910166,3392176.023427004,33249300.0,26433546.815624997,33450000.0,27972246.815624997,0.41818181818181815,0.58,19.68,4.8
573-A,2,-8.0,109.5,Lama A 20%,0.5,7902246.815624999,24557875.0,22202121.815624997,5640473.255757272,2760561.353003344,31309200.0,26032146.815624997,36126000.0,27303246.815624997,0.4177071509648127,0.5370370370370371,19.32,4.8
573-A,2,-8.5,109.5,Lama A 20%,0.5,7902246.815624999,23972500.0,21616746.815624997,5661779.386914237,3247594.8424748993,31710600.0,25965246.815624997,32781000.0,26634246.815624997,0.42790697674418604,0.5918367346938775,19.48,4.8
573-A,2,-8.5,110.0,Lama A 20%,0.5,7902246.815624999,24000375.0,21644621.815624997,5489532.147741459,3156308.958984405,31242300.0,25296246.815624997,32112000.0,26634246.815624997,0.4274099883855981,0.6041666666666666,19.96,4.8
573-A,2,-8.5,110.5,Lama A 20%,0.5,7902246.815624999,24000375.0,21644621.815624997,5863195.640103648,3106596.121473875,31443000.0,25296246.815624997,32112000.0,27972246.815624997,0.4274099883855981,0.625,19.56,4.8
573-A,2,-8.5,111.0,Lama A 20%,0.5,7902246.815624999,24362750.0,22006996.815624997,5624710.978082032,2415472.8270590976,31443000.0,24627246.815624997,33450000.0,25965246.815624997,0.42105263157894735,0.58,19.6,4.8
573-A,2,-8.5,111.5,Lama A 20%,0.5,7902246.815624999,24530000.0,22174246.815624997,5757209.355687649,2220283.178178934,31443000.0,24426546.815624997,35457000.0,25965246.815624997,0.41818181818181815,0.5471698113207547,19.24,4.8
573-A,2,-8.5,112.0,Lama A 20%,0.5,7902246.815624999,24418500.0,22062746.815624997,6204050.773486625,2500576.177082255,32178900.0,25296246.815624997,37464000.0,25965246.815624997,0.4200913242009132,0.5178571428571429,19.68,4.8
573-A,2,-8.5,112.5,Lama A 20%,0.5,7902246.815624999,24474250.0,22118496.815624997,5835264.4457791215,2234116.8520683185,30573300.0,24426546.815624997,34788000.0,25965246.815624997,0.4191343963553531,0.5576923076923077,19.0,4.8
573-A,2,-8.5,113.0,Lama A 20%,0.5,7902246.815624999,24641500.0,22285746.815624997,6069818.993075135,2214432.619450625,31710600.0,24627246.815624997,34119000.0,25296246.815624997,0.416289592760181,0.5686274509803921,17.8,4.8
573-A,2,-8.5,113.5,Lama A 20%,0.5,7902246.815624999,24753000.0,22397246.815624997,6365060.88635109,2380988.4502029824,32580300.0,25095546.815624997,34119000.0,25965246.815624997,0.4144144144144144,0.5882352941176471,17.64,4.8
573-A,2,-8.5,114.0,Lama A 20%,0.5,7902246.815624999,24725125.0,22369371.815624997,6673922.256667624,3055013.3040698003,32580300.0,26232846.815624997,35457000.0,29310246.815624997,0.41488162344983087,0.5471698113207547,17.12,4.8
573-A,2,-8.5,114.5,Lama A 20%,0.5,7902246.815624999,24836625.0,22480871.815624997,6372126.706705097,2858678.4087345707,31911300.0,25764546.815624997,34788000.0,28641246.815624997,0.41301907968574636,0.5576923076923077,21.28,4.8
573-A,2,-8.5,115.5,Lama A 20%,0.5,7902246.815624999,24669375.0,22313621.815624997,7111054.479455393,4013899.00235257,32781000.0,26433546.815624997,38133000.0,32655246.815624997,0.415819209039548,0.3508771929824561,17.4,4.8
573-A,2,-9.0,114.5,Lama A 20%,0.5,7902246.815624999,24279125.0,21923371.815624997,6849471.330360817,3781756.473806042,32647200.0,27102546.815624997,34788000.0,28641246.815624997,0.4225028702640643,0.40384615384615385,18.04,4.8
573-A,2,-9.0,115.0,Lama A 20%,0.5,7902246.815624999,24418500.0,22062746.815624997,6836734.289054273,3803242.381008033,33249300.0,27102546.815624997,34788000.0,28641246.815624997,0.4200913242009132,0.40384615384615385,18.48,4.8
573-A,2,-9.0,115.5,Lama A 20%,0.5,7902246.815624999,24279125.0,21923371.815624997,7160594.420993031,3923186.9400150115,33717600.0,27838446.815624997,35457000.0,29979246.815624997,0.4225028702640643,0.39622641509433965,18.2,4.8
573-A,2,-9.0,117.0,Lama A 20%,0.5,7902246.815624999,24780875.0,22425121.815624997,6714618.020230838,3918223.7580922125,33918300.0,26901846.815624997,36126000.0,30648246.815624997,0.41394825646794153,0.37037037037037035,18.68,4.8
573-A,2,-9.0,117.5,Lama A 20%,0.5,7902246.815624999,24613625.0,22257871.815624997,7194483.428974078,3994460.1399666774,35122500.0,26433546.815624997,37464000.0,31986246.815624997,0.41676104190260477,0.35714285714285715,19.52,4.8
573-A,2,-9.0,118.0,Lama A 20%,0.5,7902246.815624999,24474250.0,22118496.815624997,7188902.747804515,4241462.752707926,34587300.0,27370146.815624997,36126000.0,30648246.815624997,0.4191343963553531,0.37037037037037035,19.32,4.8
573-A,2,-9.0,118.5,Lama A 20%,0.5,7902246.815624999,24474250.0,22118496.815624997,7266977.005904713,4747994.627025274,34788000.0,26433546.815624997,37464000.0,31986246.815624997,0.4191343963553531,0.35714285714285715,18.68,4.8
573-A,2,-9.0,119.0,Lama A 20%,0.5,7902246.815624999,24362750.0,22006996.815624997,7433761.545636994,5083162.377975896,33918300.0,28440546.815624997,36795000.0,31317246.815624997,0.42105263157894735,0.36363636363636365,18.16,4.8
573-A,2,-7.0,106.0,Lama A 20%,0.7,4741348.089375,23777375.0,18260723.089375,6721859.194238891,2965591.9830250773,31710600.0,21934648.089375,35457000.0,23473348.089375004,0.43141852286049237,0.5471698113207547,20.96,4.8
573-A,2,-7.5,106.0,Lama A 20%,0.7,4741348.089375,24390625.0,18873973.089375004,6431904.301232831,3249466.7631113296,32580300.0,23272648.089375,33450000.0,24142348.089375004,0.4205714285714286,0.58,22.24,4.8
573-A,2,-7.5,106.5,Lama A 20%,0.7,4741348.089375,24446375.0,18929723.089375,6181990.518134459,2991723.4499677536,32178900.0,22804348.089375004,34788000.0,24811348.089375,0.41961231470923605,0.5769230769230769,20.96,4.8
573-A,2,-7.5,107.0,Lama A 20%,0.7,4741348.089375,24084000.0,18567348.089375004,6380328.504558912,3328476.5806335625,32379600.0,22402948.089375,34788000.0,26149348.089375004,0.42592592592592593,0.5576923076923077,20.28,4.8
573-A,2,-7.5,107.5,Lama A 20%,0.7,4741348.089375,24111875.0,18595223.089375004,6236832.357315761,4260821.33654493,31443000.0,22135348.089375004,35457000.0,30832348.089375004,0.4254335260115607,0.5471698113207547,19.36,4.8
573-A,2,-8.0,107.5,Lama A 20%,0.7,4741348.089375,24084000.0,18567348.089375,5467109.943144986,3305008.767994684,30640200.0,22603648.089375,34788000.0,24142348.089375,0.42592592592592593,0.5769230769230769,19.32,4.8
573-A,2,-8.0,108.0,Lama A 20%,0.7,4741348.089375,24362750.0,18846098.089375,5754673.822585241,2810192.415661867,30573300.0,21466348.089375004,34788000.0,23473348.089375004,0.42105263157894735,0.5769230769230769,18.6,4.8
573-A,2,-8.0,108.5,Lama A 20%,0.7,4741348.089375,24334875.0,18818223.089375004,5740778.990562018,3618730.8886632095,32580300.0,23473348.089375,34119000.0,23473348.089375004,0.4215349369988545,0.5882352941176471,19.36,4.8
573-A,2,-8.0,109.0,Lama A 20%,0.7,4741348.089375,24530000.0,19013348.089375,5543692.0910166,3392176.023427005,33249300.0,23272648.089375,33450000.0,24811348.089375004,0.41818181818181815,0.58,19.68,4.8
573-A,2,-8.0,109.5,Lama A 20%,0.7,4741348.089375,24557875.0,19041223.089375,5640473.255757272,2760561.3530033445,31309200.0,22871248.089375,36126000.0,24142348.089375,0.4177071509648127,0.5370370370370371,19.32,4.8
573-A,2,-8.5,109.5,Lama A 20%,0.7,4741348.089375,23972500.0,18455848.089375,5661779.386914237,3247594.8424748997,31710600.0,22804348.089375,32781000.0,23473348.089375,0.42790697674418604,0.5918367346938775,19.48,4.8
573-A,2,-8.5,110.0,Lama A 20%,0.7,4741348.089375,24000375.0,18483723.089375,5489532.147741459,3156308.9589844053,31242300.0,22135348.089375004,32112000.0,23473348.089375,0.4274099883855981,0.6041666666666666,19.96,4.8
573-A,2,-8.5,110.5,Lama A 20%,0.7,4741348.089375,24000375.0,18483723.089375004,5863195.640103648,3106596.1214738754,31443000.0,22135348.089375,32112000.0,24811348.089375,0.4274099883855981,0.625,19.56,4.8
573-A,2,-8.5,111.0,Lama A 20%,0.7,4741348.089375,24362750.0,18846098.089375004,5624710.978082032,2415472.827059098,31443000.0,21466348.089375,33450000.0,22804348.089375004,0.42105263157894735,0.58,19.6,4.8
573-A,2,-8.5,111.5,Lama A 20%,0.7,4741348.089375,24530000.0,19013348.089375004,5757209.355687649,2220283.1781789344,31443000.0,21265648.089375004,35457000.0,22804348.089375,0.41818181818181815,0.5471698113207547,19.24,4.8
573-A,2,-8.5,112.0,Lama A 20%,0.7,4741348.089375,24418500.0,18901848.089375004,6204050.773486625,2500576.1770822555,32178900.0,22135348.089375004,37464000.0,22804348.089375004,0.4200913242009132,0.5178571428571429,19.68,4.8
573-A,2,-8.5,112.5,Lama A 20%,0.7,4741348.089375,24474250.0,18957598.089375,5835264.4457791215,2234116.8520683185,30573300.0,21265648.089375004,34788000.0,22804348.089375,0.4191343963553531,0.5576923076923077,19.0,4.8
573-A,2,-8.5,113.0,Lama A 20%,0.7,4741348.089375,24641500.0,19124848.089375,6069818.993075135,2214432.6194506255,31710600.0,21466348.089375,34119000.0,22135348.089375004,0.416289592760181,0.5686274509803921,17.8,4.8
573-A,2,-8.5,113.5,Lama A 20%,0.7,4741348.089375,24753000.0,19236348.089375004,6365060.88635109,2380988.4502029833,32580300.0,21934648.089375004,34119000.0,22804348.089375004,0.4144144144144144,0.5882352941176471,17.64,4.8
573-A,2,-8.5,114.0,Lama A 20%,0.7,4741348.089375,24725125.0,19208473.089375004,6673922.256667624,3055013.3040698012,32580300.0,23071948.089375,35457000.0,26149348.089375004,0.41488162344983087,0.5471698113207547,17.12,4.8
573-A,2,-8.5,114.5,Lama A 20%,0.7,4741348.089375,24836625.0,19319973.089375,6372126.706705097,2858678.408734571,31911300.0,22603648.089375,34788000.0,25480348.089375004,0.41301907968574636,0.5576923076923077,21.28,4.8
573-A,2,-8.5,115.5,Lama A 20%,0.7,4741348.089375,24669375.0,19152723.089375004,7111054.479455393,4013899.002352571,32781000.0,23272648.089375004,38133000.0,29494348.089375004,0.415819209039548,0.3508771929824561,17.4,4.8
573-A,2,-9.0,114.5,Lama A 20%,0.7,4741348.089375,24279125.0,18762473.089375004,6849471.330360817,3781756.473806043,32647200.0,23941648.089375,34788000.0,25480348.089375004,0.4225028702640643,0.40384615384615385,18.04,4.8
573-A,2,-9.0,115.0,Lama A 20%,0.7,4741348.089375,24418500.0,18901848.089375004,6836734.289054273,3803242.3810080336,33249300.0,23941648.089375004,34788000.0,25480348.089375004,0.4200913242009132,0.40384615384615385,18.48,4.8
573-A,2,-9.0,115.5,Lama A 20%,0.7,4741348.089375,24279125.0,18762473.089375,7160594.420993031,3923186.9400150124,33717600.0,24677548.089375004,35457000.0,26818348.089375,0.4225028702640643,0.39622641509433965,18.2,4.8
573-A,2,-9.0,117.0,Lama A 20%,0.7,4741348.089375,24780875.0,19264223.089375,6714618.020230838,3918223.758092213,33918300.0,23740948.089375,36126000.0,27487348.089375004,0.41394825646794153,0.37037037037037035,18.68,4.8
573-A,2,-9.0,117.5,Lama A 20%,0.7,4741348.089375,24613625.0,19096973.089375,7194483.428974078,3994460.139966678,35122500.0,23272648.089375004,37464000.0,28825348.089375004,0.41676104190260477,0.35714285714285715,19.52,4.8
573-A,2,-9.0,118.0,Lama A 20%,0.7,4741348.089375,24474250.0,18957598.089375,7188902.747804515,4241462.752707927,34587300.0,24209248.089375,36126000.0,27487348.089375004,0.4191343963553531,0.37037037037037035,19.32,4.8
573-A,2,-9.0,118.5,Lama A 20%,0.7,4741348.089375,24474250.0,18957598.089375,7266977.005904713,4747994.627025275,34788000.0,23272648.089375,37464000.0,28825348.089375004,0.4191343963553531,0.35714285714285715,18.68,4.8
573-A,2,-9.0,119.0,Lama A 20%,0.7,4741348.089375,24362750.0,18846098.089375004,7433761.545636994,5083162.377975897,33918300.0,25279648.089375004,36795000.0,28156348.089375004,0.42105263157894735,0.36363636363636365,18.16,4.8
573-A,2,-7.0,106.0,Lama A 20%,0.8,3160898.726249999,23777375.0,16680273.72625,6721859.194238891,2965591.9830250773,31710600.0,20354198.72625,35457000.0,21892898.72625,0.43141852286049237,0.5471698113207547,20.96,4.8
573-A,2,-7.5,106.0,Lama A 20%,0.8,3160898.726249999,24390625.0,17293523.72625,6431904.301232831,3249466.7631113287,32580300.0,21692198.72625,33450000.0,22561898.72625,0.4205714285714286,0.58,22.24,4.8
573-A,2,-7.5,106.5,Lama A 20%,0.8,3160898.726249999,24446375.0,17349273.72625,6181990.518134459,2991723.4499677536,32178900.0,21223898.72625,34788000.0,23230898.72625,0.41961231470923605,0.5769230769230769,20.96,4.8
573-A,2,-7.5,107.0,Lama A 20%,0.8,3160898.726249999,24084000.0,16986898.72625,6380328.504558912,3328476.580633562,32379600.0,20822498.72625,34788000.0,24568898.72625,0.42592592592592593,0.5576923076923077,20.28,4.8
573-A,2,-7.5,107.5,Lama A 20%,0.8,3160898.726249999,24111875.0,17014773.72625,6236832.357315761,4260821.33654493,31443000.0,20554898.72625,35457000.0,29251898.72625,0.4254335260115607,0.5471698113207547,19.36,4.8
573-A,2,-8.0,107.5,Lama A 20%,0.8,3160898.726249999,24084000.0,16986898.72625,5467109.943144986,3305008.7679946837,30640200.0,21023198.72625,34788000.0,22561898.72625,0.42592592592592593,0.5769230769230769,19.32,4.8
573-A,2,-8.0,108.0,Lama A 20%,0.8,3160898.726249999,24362750.0,17265648.72625,5754673.822585241,2810192.415661867,30573300.0,19885898.72625,34788000.0,21892898.72625,0.42105263157894735,0.5769230769230769,18.6,4.8
573-A,2,-8.0,108.5,Lama A 20%,0.8,3160898.726249999,24334875.0,17237773.72625,5740778.990562018,3618730.8886632086,32580300.0,21892898.72625,34119000.0,21892898.72625,0.4215349369988545,0.5882352941176471,19.36,4.8
573-A,2,-8.0,109.0,Lama A 20%,0.8,3160898.726249999,24530000.0,17432898.72625,5543692.0910166,3392176.023427004,33249300.0,21692198.72625,33450000.0,23230898.72625,0.41818181818181815,0.58,19.68,4.8
573-A,2,-8.0,109.5,Lama A 20%,0.8,3160898.726249999,24557875.0,17460773.72625,5640473.255757272,2760561.353003344,31309200.0,21290798.72625,36126000.0,22561898.72625,0.4177071509648127,0.5370370370370371,19.32,4.8
573-A,2,-8.5,109.5,Lama A 20%,0.8,3160898.726249999,23972500.0,16875398.72625,5661779.386914237,3247594.8424748993,31710600.0,21223898.72625,32781000.0,21892898.72625,0.42790697674418604,0.5918367346938775,19.48,4.8
573-A,2,-8.5,110.0,Lama A 20%,0.8,3160898.726249999,24000375.0,16903273.72625,5489532.147741459,3156308.958984405,31242300.0,20554898.72625,32112000.0,21892898.72625,0.4274099883855981,0.6041666666666666,19.96,4.8
573-A,2,-8.5,110.5,Lama A 20%,0.8,3160898.726249999,24000375.0,16903273.72625,5863195.640103648,3106596.121473875,31443000.0,20554898.72625,32112000.0,23230898.72625,0.4274099883855981,0.625,19.56,4.8
573-A,2,-8.5,111.0,Lama A 20%,0.8,3160898.726249999,24362750.0,17265648.72625,5624710.978082032,2415472.8270590976,31443000.0,19885898.72625,33450000.0,21223898.72625,0.42105263157894735,0.58,19.6,4.8
573-A,2,-8.5,111.5,Lama A 20%,0.8,3160898.726249999,24530000.0,17432898.72625,5757209.355687649,2220283.178178934,31443000.0,19685198.72625,35457000.0,21223898.72625,0.41818181818181815,0.5471698113207547,19.24,4.8
