zona,tier,lat,lon,skenario,subsidi,premi_dibayar,rata_tanpa,rata_dengan,sd_tanpa,sd_dengan,p90_tanpa,p90_dengan,maks_tanpa,maks_dengan,rasio_tutup,tutup_tahun_buruk,hari_hilang_timur,hari_dibayar_timur
573-A,1,-9.0,115.0,B ramah,0.0,5358644.055058824,11627583.333333334,13025977.388392156,2545086.8938213973,1243555.4100927764,14539000.0,14559444.055058822,14756000.0,15557644.055058822,0.3405909797822706,0.5,26.48,7.24
573-A,1,-9.0,115.5,B ramah,0.0,5358644.055058824,11690875.0,13089269.055058822,2676359.8950894997,1301705.1296531085,14756000.0,14841544.055058822,15624000.0,15340644.055058822,0.33874709976798145,0.4722222222222222,26.28,7.24
573-A,1,-9.0,117.0,B ramah,0.0,5358644.055058824,11690875.0,13089269.055058822,2617576.248837512,1172625.2528816063,14842800.0,14494344.055058822,16709000.0,15774644.055058822,0.33874709976798145,0.37662337662337664,25.76,7.24
573-A,1,-9.0,117.5,B ramah,0.0,5358644.055058824,11736083.333333334,13134477.388392156,2588161.676232542,1144088.156631702,15081500.0,14863244.055058822,16492000.0,15557644.055058822,0.337442218798151,0.3815789473684211,27.04,7.24
573-A,1,-9.0,118.0,B ramah,0.0,5358644.055058824,11528125.0,12926519.055058822,2550226.713067581,1166498.413592167,14495600.0,14212244.055058822,16275000.0,15991644.055058822,0.34352941176470586,0.38666666666666666,26.64,7.24
573-A,1,-9.0,118.5,B ramah,0.0,5358644.055058824,11410583.333333334,12808977.388392156,2709510.6716361432,1340226.2841601123,14473900.0,14190544.055058822,15841000.0,16425644.055058822,0.3470681458003169,0.4657534246575342,25.6,7.24
573-A,1,-9.0,119.0,B ramah,0.0,5358644.055058824,11510041.666666666,12908435.721725488,3034951.8222544813,1921803.8849220402,14907900.0,15275544.055058822,17360000.0,17727644.055058822,0.3440691280439906,0.425,25.24,7.24
573-A,1,-7.0,106.0,B ramah,0.5,2679322.027529412,11012750.0,9731822.027529411,2286012.9759226996,1631426.4230767637,13258700.0,11511222.027529411,15841000.0,13529322.027529411,0.35960591133004927,0.3150684931506849,28.4,7.24
573-A,1,-7.5,106.0,B ramah,0.5,2679322.027529412,11202625.0,9921697.027529411,2219268.148316114,1678208.2270269294,13974800.0,11663122.027529411,15624000.0,13312322.027529411,0.35351089588377727,0.3194444444444444,29.0,7.24
573-A,1,-7.5,106.5,B ramah,0.5,2679322.027529412,11256875.0,9975947.027529411,2403081.4513779017,1577595.3857332864,14278600.0,11576322.027529411,15841000.0,13529322.027529411,0.35180722891566263,0.3150684931506849,27.88,7.24
573-A,1,-7.5,107.0,B ramah,0.5,2679322.027529412,11401541.666666666,10120613.694196077,2229545.9662405956,1012736.8635090485,14039900.0,11077222.027529411,14973000.0,12661322.027529411,0.34734337827121337,0.3333333333333333,27.64,7.24
573-A,1,-7.5,107.5,B ramah,0.5,2679322.027529412,11528125.0,10247197.027529411,2565434.7595358533,1183919.5519268962,14256900.0,11945222.027529411,15841000.0,12444322.027529411,0.34352941176470586,0.3835616438356164,27.28,7.24
573-A,1,-8.0,107.5,B ramah,0.5,2679322.027529412,11392500.0,10111572.027529411,2094139.2130128935,1299245.2742298874,13454000.0,11749922.027529411,15190000.0,12878322.027529411,0.3476190476190476,0.38571428571428573,27.56,7.24
573-A,1,-8.0,108.0,B ramah,0.5,2679322.027529412,11329208.333333334,10048280.360862745,2199033.9376776274,1092482.7121969827,13974800.0,11446122.027529411,14756000.0,12661322.027529411,0.349561053471668,0.39705882352941174,25.8,7.24
573-A,1,-8.0,108.5,B ramah,0.5,2679322.027529412,11419625.0,10138697.027529411,2220190.4895262048,867557.6318408002,14039900.0,11359322.027529411,14756000.0,11576322.027529411,0.34679334916864607,0.4117647058823529,27.12,7.24
573-A,1,-8.0,109.0,B ramah,0.5,2679322.027529412,11528125.0,10247197.027529411,2277095.581666145,943307.2399346055,14105000.0,11511222.027529411,14973000.0,12010322.027529411,0.34352941176470586,0.4057971014492754,27.28,7.24
573-A,1,-8.0,109.5,B ramah,0.5,2679322.027529412,11627583.333333334,10346655.360862745,2458338.7801462626,1021167.2207594715,14973000.0,11576322.027529411,15190000.0,12878322.027529411,0.3405909797822706,0.32857142857142857,27.12,7.24
573-A,1,-8.5,109.5,B ramah,0.5,2679322.027529412,11320166.666666666,10039238.694196077,1920405.135396688,1142745.2421278318,13605900.0,11229122.027529411,13888000.0,12444322.027529411,0.3498402555910543,0.4375,26.8,7.24
573-A,1,-8.5,110.0,B ramah,0.5,2679322.027529412,11365375.0,10084447.027529411,1926946.0815204345,1183919.5519268962,13454000.0,11511222.027529411,14322000.0,12878322.027529411,0.34844868735083534,0.3939393939393939,27.24,7.24
573-A,1,-8.5,110.5,B ramah,0.5,2679322.027529412,11374416.666666666,10093488.694196077,2004134.5289538146,833506.6660314365,13475700.0,11142322.027529411,14756000.0,11793322.027529411,0.3481717011128776,0.38235294117647056,27.2,7.24
573-A,1,-8.5,111.0,B ramah,0.5,2679322.027529412,11473875.0,10192947.027529411,2157996.420041758,709140.1905001638,14039900.0,10925322.027529411,15407000.0,11793322.027529411,0.34515366430260047,0.4788732394366197,26.84,7.24
573-A,1,-8.5,111.5,B ramah,0.5,2679322.027529412,11591416.666666666,10310488.694196077,2242307.9708710588,676195.9882258646,14322000.0,11294222.027529411,14973000.0,11576322.027529411,0.3416536661466459,0.4927536231884058,26.8,7.24
573-A,1,-8.5,112.0,B ramah,0.5,2679322.027529412,11555250.0,10274322.027529411,2328604.886491331,695107.2485282554,14473900.0,11142322.027529411,15190000.0,11576322.027529411,0.3427230046948357,0.4142857142857143,26.8,7.24
573-A,1,-8.5,112.5,B ramah,0.5,2679322.027529412,11609500.0,10328572.027529411,2231400.88577635,566047.6435624555,14256900.0,10925322.027529411,14973000.0,11576322.027529411,0.3411214953271028,0.4927536231884058,26.36,7.24
573-A,1,-8.5,113.0,B ramah,0.5,2679322.027529412,11591416.666666666,10310488.694196077,2299110.8851725357,1085314.4471881697,14473900.0,11576322.027529411,15190000.0,11793322.027529411,0.3416536661466459,0.4,24.56,7.24
573-A,1,-8.5,113.5,B ramah,0.5,2679322.027529412,11645666.666666666,10364738.694196077,2556924.726692402,1298719.9020797252,14690900.0,11945222.027529411,15190000.0,12010322.027529411,0.34006211180124224,0.4,24.8,7.24
573-A,1,-8.5,114.0,B ramah,0.5,2679322.027529412,11654708.333333334,10373780.360862745,2610658.079275043,1406290.4016740567,14625800.0,11793322.027529411,15841000.0,12661322.027529411,0.3397982932505818,0.3698630136986301,24.44,7.24
573-A,1,-8.5,114.5,B ramah,0.5,2679322.027529412,11663750.0,10382822.027529411,2776191.7965631173,1342261.5568347778,14973000.0,11728222.027529411,15841000.0,13529322.027529411,0.3395348837209302,0.3150684931506849,28.68,7.24
573-A,1,-8.5,115.5,B ramah,0.5,2679322.027529412,11763208.333333334,10482280.360862745,2933762.9343064083,1518971.9200303142,15493800.0,12162222.027529411,16492000.0,12878322.027529411,0.3366641045349731,0.3815789473684211,25.0,7.24
573-A,1,-9.0,114.5,B ramah,0.5,2679322.027529412,11582375.0,10301447.027529411,2419637.7884249357,1036383.0629940213,14408800.0,11815022.027529411,14756000.0,12010322.027529411,0.34192037470725994,0.4117647058823529,25.52,7.24
573-A,1,-9.0,115.0,B ramah,0.5,2679322.027529412,11627583.333333334,10346655.360862745,2545086.8938213973,1243555.4100927766,14539000.0,11880122.027529411,14756000.0,12878322.027529411,0.3405909797822706,0.5,26.48,7.24
573-A,1,-9.0,115.5,B ramah,0.5,2679322.027529412,11690875.0,10409947.027529411,2676359.8950894997,1301705.129653109,14756000.0,12162222.027529411,15624000.0,12661322.027529411,0.33874709976798145,0.4722222222222222,26.28,7.24
573-A,1,-9.0,117.0,B ramah,0.5,2679322.027529412,11690875.0,10409947.027529411,2617576.248837512,1172625.2528816068,14842800.0,11815022.027529411,16709000.0,13095322.027529411,0.33874709976798145,0.37662337662337664,25.76,7.24
573-A,1,-9.0,117.5,B ramah,0.5,2679322.027529412,11736083.333333334,10455155.360862745,2588161.676232542,1144088.1566317028,15081500.0,12183922.027529411,16492000.0,12878322.027529411,0.337442218798151,0.3815789473684211,27.04,7.24
573-A,1,-9.0,118.0,B ramah,0.5,2679322.027529412,11528125.0,10247197.027529411,2550226.713067581,1166498.4135921674,14495600.0,11532922.027529411,16275000.0,13312322.027529411,0.34352941176470586,0.38666666666666666,26.64,7.24
573-A,1,-9.0,118.5,B ramah,0.5,2679322.027529412,11410583.333333334,10129655.360862745,2709510.6716361432,1340226.2841601127,14473900.0,11511222.027529411,15841000.0,13746322.027529411,0.3470681458003169,0.4657534246575342,25.6,7.24
573-A,1,-9.0,119.0,B ramah,0.5,2679322.027529412,11510041.666666666,10229113.694196077,3034951.8222544813,1921803.8849220406,14907900.0,12596222.027529411,17360000.0,15048322.027529411,0.3440691280439906,0.425,25.24,7.24
573-A,1,-7.0,106.0,B ramah,0.8,1071728.8110117645,11012750.0,8124228.811011765,2286012.9759226996,1631426.4230767637,13258700.0,9903628.811011765,15841000.0,11921728.811011765,0.35960591133004927,0.3150684931506849,28.4,7.24
573-A,1,-7.5,106.0,B ramah,0.8,1071728.8110117645,11202625.0,8314103.811011765,2219268.148316114,1678208.2270269294,13974800.0,10055528.811011765,15624000.0,11704728.811011765,0.35351089588377727,0.3194444444444444,29.0,7.24
573-A,1,-7.5,106.5,B ramah,0.8,1071728.8110117645,11256875.0,8368353.811011765,2403081.4513779017,1577595.3857332864,14278600.0,9968728.811011765,15841000.0,11921728.811011765,0.35180722891566263,0.3150684931506849,27.88,7.24
573-A,1,-7.5,107.0,B ramah,0.8,1071728.8110117645,11401541.666666666,8513020.477678431,2229545.9662405956,1012736.8635090485,14039900.0,9469628.811011765,14973000.0,11053728.811011765,0.34734337827121337,0.3333333333333333,27.64,7.24
573-A,1,-7.5,107.5,B ramah,0.8,1071728.8110117645,11528125.0,8639603.811011765,2565434.7595358533,1183919.5519268962,14256900.0,10337628.811011765,15841000.0,10836728.811011765,0.34352941176470586,0.3835616438356164,27.28,7.24
573-A,1,-8.0,107.5,B ramah,0.8,1071728.8110117645,11392500.0,8503978.811011765,2094139.2130128935,1299245.2742298874,13454000.0,10142328.811011765,15190000.0,11270728.811011765,0.3476190476190476,0.38571428571428573,27.56,7.24
573-A,1,-8.0,108.0,B ramah,0.8,1071728.8110117645,11329208.333333334,8440687.1443451,2199033.9376776274,1092482.7121969827,13974800.0,9838528.811011765,14756000.0,11053728.811011765,0.349561053471668,0.39705882352941174,25.8,7.24
573-A,1,-8.0,108.5,B ramah,0.8,1071728.8110117645,11419625.0,8531103.811011765,2220190.4895262048,867557.6318408003,14039900.0,9751728.811011765,14756000.0,9968728.811011765,0.34679334916864607,0.4117647058823529,27.12,7.24
573-A,1,-8.0,109.0,B ramah,0.8,1071728.8110117645,11528125.0,8639603.811011765,2277095.581666145,943307.2399346055,14105000.0,9903628.811011765,14973000.0,10402728.811011765,0.34352941176470586,0.4057971014492754,27.28,7.24
573-A,1,-8.0,109.5,B ramah,0.8,1071728.8110117645,11627583.333333334,8739062.1443451,2458338.7801462626,1021167.2207594715,14973000.0,9968728.811011765,15190000.0,11270728.811011765,0.3405909797822706,0.32857142857142857,27.12,7.24
573-A,1,-8.5,109.5,B ramah,0.8,1071728.8110117645,11320166.666666666,8431645.477678431,1920405.135396688,1142745.2421278318,13605900.0,9621528.811011765,13888000.0,10836728.811011765,0.3498402555910543,0.4375,26.8,7.24
573-A,1,-8.5,110.0,B ramah,0.8,1071728.8110117645,11365375.0,8476853.811011765,1926946.0815204345,1183919.5519268962,13454000.0,9903628.811011765,14322000.0,11270728.811011765,0.34844868735083534,0.3939393939393939,27.24,7.24
573-A,1,-8.5,110.5,B ramah,0.8,1071728.8110117645,11374416.666666666,8485895.477678431,2004134.5289538146,833506.6660314365,13475700.0,9534728.811011765,14756000.0,10185728.811011765,0.3481717011128776,0.38235294117647056,27.2,7.24
573-A,1,-8.5,111.0,B ramah,0.8,1071728.8110117645,11473875.0,8585353.811011765,2157996.420041758,709140.1905001638,14039900.0,9317728.811011765,15407000.0,10185728.811011765,0.34515366430260047,0.4788732394366197,26.84,7.24
573-A,1,-8.5,111.5,B ramah,0.8,1071728.8110117645,11591416.666666666,8702895.477678431,2242307.9708710588,676195.9882258646,14322000.0,9686628.811011765,14973000.0,9968728.811011765,0.3416536661466459,0.4927536231884058,26.8,7.24
573-A,1,-8.5,112.0,B ramah,0.8,1071728.8110117645,11555250.0,8666728.811011765,2328604.886491331,695107.2485282554,14473900.0,9534728.811011765,15190000.0,9968728.811011765,0.3427230046948357,0.4142857142857143,26.8,7.24
573-A,1,-8.5,112.5,B ramah,0.8,1071728.8110117645,11609500.0,8720978.811011765,2231400.88577635,566047.6435624555,14256900.0,9317728.811011765,14973000.0,9968728.811011765,0.3411214953271028,0.4927536231884058,26.36,7.24
573-A,1,-8.5,113.0,B ramah,0.8,1071728.8110117645,11591416.666666666,8702895.477678431,2299110.8851725357,1085314.4471881697,14473900.0,9968728.811011765,15190000.0,10185728.811011765,0.3416536661466459,0.4,24.56,7.24
573-A,1,-8.5,113.5,B ramah,0.8,1071728.8110117645,11645666.666666666,8757145.477678431,2556924.726692402,1298719.9020797252,14690900.0,10337628.811011765,15190000.0,10402728.811011765,0.34006211180124224,0.4,24.8,7.24
573-A,1,-8.5,114.0,B ramah,0.8,1071728.8110117645,11654708.333333334,8766187.1443451,2610658.079275043,1406290.401674057,14625800.0,10185728.811011765,15841000.0,11053728.811011765,0.3397982932505818,0.3698630136986301,24.44,7.24
573-A,1,-8.5,114.5,B ramah,0.8,1071728.8110117645,11663750.0,8775228.811011765,2776191.7965631173,1342261.5568347778,14973000.0,10120628.811011765,15841000.0,11921728.811011765,0.3395348837209302,0.3150684931506849,28.68,7.24
573-A,1,-8.5,115.5,B ramah,0.8,1071728.8110117645,11763208.333333334,8874687.1443451,2933762.9343064083,1518971.9200303145,15493800.0,10554628.811011765,16492000.0,11270728.811011765,0.3366641045349731,0.3815789473684211,25.0,7.24
573-A,1,-9.0,114.5,B ramah,0.8,1071728.8110117645,11582375.0,8693853.811011765,2419637.7884249357,1036383.0629940213,14408800.0,10207428.811011765,14756000.0,10402728.811011765,0.34192037470725994,0.4117647058823529,25.52,7.24
573-A,1,-9.0,115.0,B ramah,0.8,1071728.8110117645,11627583.333333334,8739062.1443451,2545086.8938213973,1243555.4100927769,14539000.0,10272528.811011765,14756000.0,11270728.811011765,0.3405909797822706,0.5,26.48,7.24
573-A,1,-9.0,115.5,B ramah,0.8,1071728.8110117645,11690875.0,8802353.811011765,2676359.8950894997,1301705.129653109,14756000.0,10554628.811011765,15624000.0,11053728.811011765,0.33874709976798145,0.4722222222222222,26.28,7.24
573-A,1,-9.0,117.0,B ramah,0.8,1071728.8110117645,11690875.0,8802353.811011765,2617576.248837512,1172625.2528816068,14842800.0,10207428.811011765,16709000.0,11487728.811011765,0.33874709976798145,0.37662337662337664,25.76,7.24
573-A,1,-9.0,117.5,B ramah,0.8,1071728.8110117645,11736083.333333334,8847562.1443451,2588161.676232542,1144088.1566317028,15081500.0,10576328.811011765,16492000.0,11270728.811011765,0.337442218798151,0.3815789473684211,27.04,7.24
573-A,1,-9.0,118.0,B ramah,0.8,1071728.8110117645,11528125.0,8639603.811011765,2550226.713067581,1166498.4135921674,14495600.0,9925328.811011765,16275000.0,11704728.811011765,0.34352941176470586,0.38666666666666666,26.64,7.24
573-A,1,-9.0,118.5,B ramah,0.8,1071728.8110117645,11410583.333333334,8522062.1443451,2709510.6716361432,1340226.2841601127,14473900.0,9903628.811011765,15841000.0,12138728.811011765,0.3470681458003169,0.4657534246575342,25.6,7.24
573-A,1,-9.0,119.0,B ramah,0.8,1071728.8110117645,11510041.666666666,8621520.477678431,3034951.8222544813,1921803.884922041,14907900.0,10988628.811011765,17360000.0,13440728.811011765,0.3440691280439906,0.425,25.24,7.24
573-A,2,-7.0,106.0,A ketat,0.0,15804493.631249998,23777375.0,29323868.631249994,6721859.194238891,2965591.983025077,31710600.0,32997793.631249998,35457000.0,34536493.631249994,0.43141852286049237,0.5471698113207547,20.96,4.8
573-A,2,-7.5,106.0,A ketat,0.0,15804493.631249998,24390625.0,29937118.631249994,6431904.301232831,3249466.7631113287,32580300.0,34335793.631249994,33450000.0,35205493.631249994,0.4205714285714286,0.58,22.24,4.8
573-A,2,-7.5,106.5,A ketat,0.0,15804493.631249998,24446375.0,29992868.631249994,6181990.518134459,2991723.4499677527,32178900.0,33867493.631249994,34788000.0,35874493.631249994,0.41961231470923605,0.5769230769230769,20.96,4.8
573-A,2,-7.5,107.0,A ketat,0.0,15804493.631249998,24084000.0,29630493.631249994,6380328.504558912,3328476.5806335616,32379600.0,33466093.631249994,34788000.0,37212493.631249994,0.42592592592592593,0.5576923076923077,20.28,4.8
573-A,2,-7.5,107.5,A ketat,0.0,15804493.631249998,24111875.0,29658368.631249994,6236832.357315761,4260821.33654493,31443000.0,33198493.631249994,35457000.0,41895493.631249994,0.4254335260115607,0.5471698113207547,19.36,4.8
573-A,2,-8.0,107.5,A ketat,0.0,15804493.631249998,24084000.0,29630493.631249994,5467109.943144986,3305008.767994684,30640200.0,33666793.631249994,34788000.0,35205493.631249994,0.42592592592592593,0.5769230769230769,19.32,4.8
573-A,2,-8.0,108.0,A ketat,0.0,15804493.631249998,24362750.0,29909243.631249994,5754673.822585241,2810192.415661867,30573300.0,32529493.631249994,34788000.0,34536493.631249994,0.42105263157894735,0.5769230769230769,18.6,4.8
573-A,2,-8.0,108.5,A ketat,0.0,15804493.631249998,24334875.0,29881368.631249994,5740778.990562018,3618730.8886632086,32580300.0,34536493.631249994,34119000.0,34536493.631249994,0.4215349369988545,0.5882352941176471,19.36,4.8
573-A,2,-8.0,109.0,A ketat,0.0,15804493.631249998,24530000.0,30076493.631249994,5543692.0910166,3392176.023427004,33249300.0,34335793.631249994,33450000.0,35874493.631249994,0.41818181818181815,0.58,19.68,4.8
573-A,2,-8.0,109.5,A ketat,0.0,15804493.631249998,24557875.0,30104368.631249994,5640473.255757272,2760561.353003344,31309200.0,33934393.631249994,36126000.0,35205493.631249994,0.4177071509648127,0.5370370370370371,19.32,4.8
573-A,2,-8.5,109.5,A ketat,0.0,15804493.631249998,23972500.0,29518993.631249994,5661779.386914237,3247594.8424748993,31710600.0,33867493.631249994,32781000.0,34536493.631249994,0.42790697674418604,0.5918367346938775,19.48,4.8
573-A,2,-8.5,110.0,A ketat,0.0,15804493.631249998,24000375.0,29546868.631249994,5489532.147741459,3156308.958984405,31242300.0,33198493.631249994,32112000.0,34536493.631249994,0.4274099883855981,0.6041666666666666,19.96,4.8
573-A,2,-8.5,110.5,A ketat,0.0,15804493.631249998,24000375.0,29546868.631249994,5863195.640103648,3106596.1214738754,31443000.0,33198493.631249998,32112000.0,35874493.631249994,0.4274099883855981,0.625,19.56,4.8
573-A,2,-8.5,111.0,A ketat,0.0,15804493.631249998,24362750.0,29909243.631249994,5624710.978082032,2415472.827059098,31443000.0,32529493.631249994,33450000.0,33867493.631249994,0.42105263157894735,0.58,19.6,4.8
573-A,2,-8.5,111.5,A ketat,0.0,15804493.631249998,24530000.0,30076493.631249994,5757209.355687649,2220283.178178934,31443000.0,32328793.631249994,35457000.0,33867493.631249994,0.41818181818181815,0.5471698113207547,19.24,4.8
573-A,2,-8.5,112.0,A ketat,0.0,15804493.631249998,24418500.0,29964993.631249994,6204050.773486625,2500576.177082255,32178900.0,33198493.631249994,37464000.0,33867493.631249994,0.4200913242009132,0.5178571428571429,19.68,4.8
573-A,2,-8.5,112.5,A ketat,0.0,15804493.631249998,24474250.0,30020743.631249994,5835264.4457791215,2234116.8520683185,30573300.0,32328793.631249994,34788000.0,33867493.631249994,0.4191343963553531,0.5576923076923077,19.0,4.8
573-A,2,-8.5,113.0,A ketat,0.0,15804493.631249998,24641500.0,30187993.631249994,6069818.993075135,2214432.6194506246,31710600.0,32529493.631249998,34119000.0,33198493.631249994,0.416289592760181,0.5686274509803921,17.8,4.8
573-A,2,-8.5,113.5,A ketat,0.0,15804493.631249998,24753000.0,30299493.631249994,6365060.88635109,2380988.4502029824,32580300.0,32997793.631249994,34119000.0,33867493.631249994,0.4144144144144144,0.5882352941176471,17.64,4.8
573-A,2,-8.5,114.0,A ketat,0.0,15804493.631249998,24725125.0,30271618.631249994,6673922.256667624,3055013.3040698,32580300.0,34135093.631249994,35457000.0,37212493.631249994,0.41488162344983087,0.5471698113207547,17.12,4.8
573-A,2,-8.5,114.5,A ketat,0.0,15804493.631249998,24836625.0,30383118.631249994,6372126.706705097,2858678.4087345703,31911300.0,33666793.631249994,34788000.0,36543493.631249994,0.41301907968574636,0.5576923076923077,21.28,4.8
573-A,2,-8.5,115.5,A ketat,0.0,15804493.631249998,24669375.0,30215868.631249994,7111054.479455393,4013899.0023525697,32781000.0,34335793.631249994,38133000.0,40557493.631249994,0.415819209039548,0.3508771929824561,17.4,4.8
573-A,2,-9.0,114.5,A ketat,0.0,15804493.631249998,24279125.0,29825618.631249994,6849471.330360817,3781756.4738060418,32647200.0,35004793.631249994,34788000.0,36543493.631249994,0.4225028702640643,0.40384615384615385,18.04,4.8
573-A,2,-9.0,115.0,A ketat,0.0,15804493.631249998,24418500.0,29964993.631249994,6836734.289054273,3803242.3810080327,33249300.0,35004793.631249994,34788000.0,36543493.631249994,0.4200913242009132,0.40384615384615385,18.48,4.8
573-A,2,-9.0,115.5,A ketat,0.0,15804493.631249998,24279125.0,29825618.631249994,7160594.420993031,3923186.940015011,33717600.0,35740693.631249994,35457000.0,37881493.631249994,0.4225028702640643,0.39622641509433965,18.2,4.8
573-A,2,-9.0,117.0,A ketat,0.0,15804493.631249998,24780875.0,30327368.631249994,6714618.020230838,3918223.7580922125,33918300.0,34804093.631249994,36126000.0,38550493.631249994,0.41394825646794153,0.37037037037037035,18.68,4.8
573-A,2,-9.0,117.5,A ketat,0.0,15804493.631249998,24613625.0,30160118.631249994,7194483.428974078,3994460.139966677,35122500.0,34335793.631249994,37464000.0,39888493.631249994,0.41676104190260477,0.35714285714285715,19.52,4.8
573-A,2,-9.0,118.0,A ketat,0.0,15804493.631249998,24474250.0,30020743.631249994,7188902.747804515,4241462.752707926,34587300.0,35272393.631249994,36126000.0,38550493.631249994,0.4191343963553531,0.37037037037037035,19.32,4.8
573-A,2,-9.0,118.5,A ketat,0.0,15804493.631249998,24474250.0,30020743.631249994,7266977.005904713,4747994.627025274,34788000.0,34335793.631249994,37464000.0,39888493.631249994,0.4191343963553531,0.35714285714285715,18.68,4.8
573-A,2,-9.0,119.0,A ketat,0.0,15804493.631249998,24362750.0,29909243.631249994,7433761.545636994,5083162.377975895,33918300.0,36342793.631249994,36795000.0,39219493.631249994,0.42105263157894735,0.36363636363636365,18.16,4.8
573-A,2,-7.0,106.0,A ketat,0.5,7902246.815624999,23777375.0,21421621.815624997,6721859.194238891,2965591.983025077,31710600.0,25095546.815624997,35457000.0,26634246.815624997,0.43141852286049237,0.5471698113207547,20.96,4.8
573-A,2,-7.5,106.0,A ketat,0.5,7902246.815624999,24390625.0,22034871.815624997,6431904.301232831,3249466.7631113287,32580300.0,26433546.815624997,33450000.0,27303246.815624997,0.4205714285714286,0.58,22.24,4.8
573-A,2,-7.5,106.5,A ketat,0.5,7902246.815624999,24446375.0,22090621.815624997,6181990.518134459,2991723.4499677536,32178900.0,25965246.815624997,34788000.0,27972246.815624997,0.41961231470923605,0.5769230769230769,20.96,4.8
573-A,2,-7.5,107.0,A ketat,0.5,7902246.815624999,24084000.0,21728246.815624997,6380328.504558912,3328476.580633562,32379600.0,25563846.815624997,34788000.0,29310246.815624997,0.42592592592592593,0.5576923076923077,20.28,4.8
573-A,2,-7.5,107.5,A ketat,0.5,7902246.815624999,24111875.0,21756121.815624997,6236832.357315761,4260821.33654493,31443000.0,25296246.815624997,35457000.0,33993246.815625,0.4254335260115607,0.5471698113207547,19.36,4.8
573-A,2,-8.0,107.5,A ketat,0.5,7902246.815624999,24084000.0,21728246.815624997,5467109.943144986,3305008.7679946837,30640200.0,25764546.815624997,34788000.0,27303246.815624997,0.42592592592592593,0.5769230769230769,19.32,4.8
573-A,2,-8.0,108.0,A ketat,0.5,7902246.815624999,24362750.0,22006996.815624997,5754673.822585241,2810192.415661867,30573300.0,24627246.815624997,34788000.0,26634246.815624997,0.42105263157894735,0.5769230769230769,18.6,4.8
573-A,2,-8.0,108.5,A ketat,0.5,7902246.815624999,24334875.0,21979121.815624997,5740778.990562018,3618730.8886632086,32580300.0,26634246.815624997,34119000.0,26634246.815624997,0.4215349369988545,0.5882352941176471,19.36,4.8
573-A,2,-8.0,109.0,A ketat,0.5,7902246.815624999,24530000.0,22174246.815624997,5543692.0910166,3392176.023427004,33249300.0,26433546.815624997,33450000.0,27972246.815624997,0.41818181818181815,0.58,19.68,4.8
573-A,2,-8.0,109.5,A ketat,0.5,7902246.815624999,24557875.0,22202121.815624997,5640473.255757272,2760561.353003344,31309200.0,26032146.815624997,36126000.0,27303246.815624997,0.4177071509648127,0.5370370370370371,19.32,4.8
573-A,2,-8.5,109.5,A ketat,0.5,7902246.815624999,23972500.0,21616746.815624997,5661779.386914237,3247594.8424748993,31710600.0,25965246.815624997,32781000.0,26634246.815624997,0.42790697674418604,0.5918367346938775,19.48,4.8
573-A,2,-8.5,110.0,A ketat,0.5,7902246.815624999,24000375.0,21644621.815624997,5489532.147741459,3156308.958984405,31242300.0,25296246.815624997,32112000.0,26634246.815624997,0.4274099883855981,0.6041666666666666,19.96,4.8
573-A,2,-8.5,110.5,A ketat,0.5,7902246.815624999,24000375.0,21644621.815624997,5863195.640103648,3106596.121473875,31443000.0,25296246.815624997,32112000.0,27972246.815624997,0.4274099883855981,0.625,19.56,4.8
573-A,2,-8.5,111.0,A ketat,0.5,7902246.815624999,24362750.0,22006996.815624997,5624710.978082032,2415472.8270590976,31443000.0,24627246.815624997,33450000.0,25965246.815624997,0.42105263157894735,0.58,19.6,4.8
573-A,2,-8.5,111.5,A ketat,0.5,7902246.815624999,24530000.0,22174246.815624997,5757209.355687649,2220283.178178934,31443000.0,24426546.815624997,35457000.0,25965246.815624997,0.41818181818181815,0.5471698113207547,19.24,4.8
573-A,2,-8.5,112.0,A ketat,0.5,7902246.815624999,24418500.0,22062746.815624997,6204050.773486625,2500576.177082255,32178900.0,25296246.815624997,37464000.0,25965246.815624997,0.4200913242009132,0.5178571428571429,19.68,4.8
573-A,2,-8.5,112.5,A ketat,0.5,7902246.815624999,24474250.0,22118496.815624997,5835264.4457791215,2234116.8520683185,30573300.0,24426546.815624997,34788000.0,25965246.815624997,0.4191343963553531,0.5576923076923077,19.0,4.8
573-A,2,-8.5,113.0,A ketat,0.5,7902246.815624999,24641500.0,22285746.815624997,6069818.993075135,2214432.619450625,31710600.0,24627246.815624997,34119000.0,25296246.815624997,0.416289592760181,0.5686274509803921,17.8,4.8
573-A,2,-8.5,113.5,A ketat,0.5,7902246.815624999,24753000.0,22397246.815624997,6365060.88635109,2380988.4502029824,32580300.0,25095546.815624997,34119000.0,25965246.815624997,0.4144144144144144,0.5882352941176471,17.64,4.8
573-A,2,-8.5,114.0,A ketat,0.5,7902246.815624999,24725125.0,22369371.815624997,6673922.256667624,3055013.3040698003,32580300.0,26232846.815624997,35457000.0,29310246.815624997,0.41488162344983087,0.5471698113207547,17.12,4.8
573-A,2,-8.5,114.5,A ketat,0.5,7902246.815624999,24836625.0,22480871.815624997,6372126.706705097,2858678.4087345707,31911300.0,25764546.815624997,34788000.0,28641246.815624997,0.41301907968574636,0.5576923076923077,21.28,4.8
